genus,species,Latitude,Longitude,GID,Accession,number
Salamandra,salamandra,40.13561,-4.69095,57340933,AY722881
Rana,dybowskii,47.02389,129.01904,577027901,KF898355
Alytes,obstetricans,40.24652,-3.31461,58045563,NC,006688
Discoglossus,galganoi,42.47426,-5.35488,58047406,NC,006690
Discoglossus,galganoi,38.38333,-4.96667,5814174,AF128900
Discoglossus,galganoi,37.26989,-7.02313,5814176,AF128901
Discoglossus,jeanneae,37.47249,-4.44206,5814180,AF128903
Discoglossus,jeanneae,38.51716,-2.61087,5814184,AF128905
Discoglossus,jeanneae,38.5,-2.45,5814186,AF128906
Discoglossus,jeanneae,39.58158,-3.87058,5814188,AF128907
Discoglossus,jeanneae,40.37884,-3.51911,5814190,AF128908
Discoglossus,jeanneae,27.9066,-15.66942,5814194,AF128910
Discoglossus,jeanneae,42.56898,-0.54987,5814196,AF128911
Discoglossus,pictus,42.26199,3.17689,5814198,AF128912
Alytes,obstetricans,43.06437,-5.38939,5814206,AF128916
Necturus,maculosus,32.91701,-111.51485,58202424,AY691724
Necturus,alabamensis,30.76858,-89.58978,58202426,AY691725
Salamandra,atra,46.07944,12.415,582984250,KF645909
Salamandra,atra,45.84018,11.99676,582984256,KF645912
Salamandra,corsica,42.10215,9.50963,582984258,KF645913
Salamandra,corsica,42.14378,9.19434,582984260,KF645914
Salamandra,corsica,42.10215,9.50963,582984262,KF645915
Salamandra,infraimmaculata,32.08333,34.91667,582984272,KF645920
Salamandra,salamandra,43.49371,-3.56904,582984276,KF645922
Salamandra,salamandra,36.76018,-5.36839,582984278,KF645923
Salamandra,salamandra,36.41915,-6.14941,582984280,KF645924
Salamandra,algira,35.20756,-3.68097,582984296,KF645932
Lyciasalamandra,luschani,36.33139,29.28921,582984302,KF645935
Rana,dybowskii,47.02389,129.01904,589144455,NC,023528
Spelaeophryne,methneri,-10.15,39.25,589436474,KF954757
Breviceps,mossambicus,-10.15,39.25,589436476,KF954758
Theloderma,bicolor,16.16667,107.83333,601148035,KF991324
Hyla,chrysoscelis,32.75042,-83.50018,60546343,AY830951
Hyla,versicolor,31.25044,-99.25061,60546345,AY830952
Hyla,versicolor,38.88101,-77.10428,60546347,AY830953
Hyla,versicolor,38.63162,-90.24925,60546349,AY830954
Hyla,versicolor,35.49209,-97.50328,60546351,AY830955
Hyla,chrysoscelis,31.25044,-99.25061,60546353,AY830956
Hyla,versicolor,35.49209,-97.50328,60546355,AY830957
Hyla,chrysoscelis,35.49209,-97.50328,60546357,AY830958
Hyla,chrysoscelis,34.00043,-81.00009,60546359,AY830959
Hyla,chrysoscelis,32.75041,-89.75036,60546361,AY830960
Hyla,chrysoscelis,37.27097,-79.94143,60546363,AY830961
Hyla,versicolor,38.88101,-77.10428,60546365,AY830962
Hyla,chrysoscelis,35.49209,-97.50328,60546367,AY830963
Hyla,chrysoscelis,35.49209,-97.50328,60546369,AY830964
Hyla,chrysoscelis,38.63162,-90.24925,60546371,AY830965
Hyla,versicolor,38.63162,-90.24925,60546373,AY830966
Hyla,versicolor,38.63162,-90.24925,60546375,AY830967
Hyla,versicolor,38.63162,-90.24925,60546379,AY830969
Hyla,chrysoscelis,38.20042,-84.87762,60546381,AY830970
Hyla,chrysoscelis,32.75041,-86.75026,60546383,AY830971
Hyla,versicolor,38.63162,-90.24925,60546385,AY830972
Hyla,versicolor,45.50032,-69.24977,60546387,AY830973
Hyla,chrysoscelis,38.20042,-84.87762,60546391,AY830975
Hyla,chrysoscelis,46.25024,-94.25055,60546393,AY830976
Hyla,chrysoscelis,31.25044,-99.25061,60546395,AY830977
Hyla,chrysoscelis,32.75042,-83.50018,60546397,AY830978
Hyla,chrysoscelis,38.50038,-80.50009,60546399,AY830979
Hyla,chrysoscelis,28.75054,-82.5001,60546401,AY830980
Hyla,versicolor,38.50038,-80.50009,60546403,AY830981
Hyla,chrysoscelis,31.25044,-99.25061,60546405,AY830982
Hyla,chrysoscelis,35.75035,-86.25027,60546407,AY830983
Hyla,chrysoscelis,37.27097,-79.94143,60546409,AY830984
Hyla,versicolor,46.25024,-94.25055,60546411,AY830985
Hyla,chrysoscelis,42.00027,-93.50049,60546413,AY830986
Hyla,versicolor,31.25044,-99.25061,60546415,AY830987
Hyla,chrysoscelis,31.25044,-99.25061,60546417,AY830988
Hyla,chrysoscelis,32.75041,-89.75036,60546419,AY830989
Hyla,chrysoscelis,28.75054,-82.5001,60546421,AY830990
Hyla,chrysoscelis,38.20042,-84.87762,60546423,AY830991
Hyla,versicolor,38.63162,-90.24925,60546425,AY830992
Hyla,chrysoscelis,38.63162,-90.24925,60546427,AY830993
Hyla,versicolor,35.49209,-97.50328,60546429,AY830994
Hyla,versicolor,46.25024,-94.25055,60546431,AY830995
Hyla,chrysoscelis,46.25024,-94.25055,60546433,AY830996
Hyla,chrysoscelis,41.50028,-99.75067,60546435,AY830997
Hyla,versicolor,38.88101,-77.10428,60546437,AY830998
Hyla,chrysoscelis,37.27097,-79.94143,60546439,AY830999
Hyla,chrysoscelis,35.49209,-97.50328,60546441,AY831000
Hyla,chrysoscelis,32.75042,-83.50018,60546443,AY831001
Hyla,chrysoscelis,40.00032,-86.25027,60546445,AY831002
Hyla,versicolor,40.00032,-86.25027,60546447,AY831003
Hyla,versicolor,40.71427,-74.00597,60546449,AY831004
Hyla,versicolor,41.14121,-73.26373,60546451,AY831005
Hyla,versicolor,38.62456,-76.93914,60546453,AY831006
Hyla,versicolor,40.25034,-83.00018,60546455,AY831007
Hyla,versicolor,40.71427,-74.00597,60546457,AY831008
Hyla,versicolor,32.75041,-86.75026,60546459,AY831009
Hyla,versicolor,46.25024,-94.25055,60546461,AY831010
Hyla,chrysoscelis,42.00027,-93.50049,60546463,AY831011
Hyla,chrysoscelis,32.75041,-86.75026,60546465,AY831012
Hyla,chrysoscelis,40.00032,-89.25037,60546467,AY831013
Hyla,versicolor,40.00032,-89.25037,60546469,AY831014
Hyla,chrysoscelis,40.00032,-89.25037,60546471,AY831015
Hyla,versicolor,40.00032,-89.25037,60546473,AY831016
Hyla,avivoca,32.75041,-89.75036,60546475,AY831017
Hyla,avivoca,35.49209,-97.50328,60546477,AY831018
Hyla,avivoca,35.49209,-97.50328,60546479,AY831019
Hyla,avivoca,32.75041,-86.75026,60546481,AY831020
Hyla,versicolor,41.14121,-73.26373,60546483,AY831021
Hyla,chrysoscelis,40.25034,-83.00018,60546485,AY831022
Hyla,avivoca,35.49209,-97.50328,60546487,AY831023
Hyla,avivoca,35.75035,-86.25027,60546489,AY831024
Hyla,femoralis,32.75042,-83.50018,60546491,AY831025
Hyla,andersonii,40.92538,-74.27654,60546493,AY831026
Hyla,arenicolor,31.25044,-99.25061,60546495,AY831027
Discoglossus,galganoi,40.46894,-4.12334,60687423,AY920550
Discoglossus,galganoi,40.3861,-4.25117,60687425,AY920551
Discoglossus,jeanneae,36.97554,-4.14442,60687427,AY920552
Discoglossus,jeanneae,37.91495,-3.00342,60687429,AY920553
Discoglossus,jeanneae,38.15706,-3.03242,60687431,AY920554
Discoglossus,jeanneae,40.13162,-3.3358,60687433,AY920555
Discoglossus,jeanneae,40.25424,-3.23572,60687435,AY920556
Discoglossus,jeanneae,40.36731,-3.24125,60687437,AY920557
Discoglossus,jeanneae,40.2953,-3.30233,60687439,AY920558
Discoglossus,jeanneae,40.16663,-3.27277,60687441,AY920559
Discoglossus,jeanneae,36.53998,-4.62473,60687443,AY920560
Discoglossus,jeanneae,36.74231,-5.16709,60687445,AY920561
Discoglossus,jeanneae,37.12084,-5.45403,60687447,AY920562
Discoglossus,galganoi,40.62265,-3.90733,60687451,AY920564
Discoglossus,jeanneae,40.51454,-3.77253,60687453,AY920565
Discoglossus,galganoi,40.69893,-3.93365,60687455,AY920566
Discoglossus,jeanneae,40.9957,-3.46645,60687459,AY920568
Discoglossus,galganoi,37.96754,-7.21889,60687463,AY920570
Discoglossus,jeanneae,37.86667,-5.61667,60687465,AY920571
Salamandra,lanzai,46.47988,11.74326,60739102,AY928613
Salamandra,salamandra,43.51666,11.38083,60739106,AY928615
Cruziohyla,calcarifer,8.62036,-80.58433,61697398,AY843785
Anotheca,spinosa,17.55,-96.36667,61697404,AY843788
Aparasphenodon,brunoi,-19.82028,-40.27333,61697406,AY843789
Aplastodiscus,cochranae,-27.70731,-49.07164,61697408,AY843790
Aplastodiscus,perviridis,-27.51667,-55.16667,61697410,AY843791
Argenteohyla,siemersi,-27.56667,-57.3,61697412,AY843792
Atelognathus,patagonicus,-39.73748,-70.5996,61697414,AY843793
Batrachyla,leptopus,-42.5,-70.83333,61697416,AY843794
Rhinella,arenarum,-33.29501,-66.33563,61697418,AY843795
Espadarana,prosoblepon,8.62036,-80.58433,61697420,AY843796
Nymphargus,bejaranoi,-17.83333,-64.41667,61697424,AY843798
Allobates,talamancae,9.34031,-82.24204,61697426,AY843799
Corythomantis,greeningi,-9.58333,-36.41667,61697428,AY843800
Dendrobates,auratus,9.34031,-82.24204,61697434,AY843803
Duellmanohyla,soralia,15.48333,-88.81667,61697440,AY843806
Gastrotheca,cornuta,8.62036,-80.58433,61697450,AY843811
Heleophryne,purcelli,-32.35,19.15,61697452,AY843812
Hypsiboas,albomarginatus,-8.33333,-37.75,61697458,AY843815
Aplastodiscus,albosignatus,-26.28333,-49.33333,61697462,AY843817
Dendropsophus,anceps,-19.39111,-40.07222,61697464,AY843818
Hypsiboas,andinus,-26.85275,-65.70983,61697468,AY843820
Hyla,annectans,22.34023,103.84415,61697470,AY843821
Aplastodiscus,arildae,-23.58753,-45.84743,61697478,AY843825
Hyloscirtus,armatus,-17.83333,-64.41667,61697480,AY843826
Bokermannohyla,astartea,-23.58753,-45.84743,61697482,AY843827
Hypsiboas,balzani,1.34572,-75.1106,61697486,AY843829
Hypsiboas,benitezi,-20.83333,-40.9,61697488,AY843830
Dendropsophus,berthalutzae,-22.78556,-43.31167,61697490,AY843831
Dendropsophus,bipunctatus,-15.15451,-39.51559,61697492,AY843832
Hypsiboas,bischoffi,-27.70731,-49.07164,61697494,AY843833
Plectrohyla,bistincta,17,-96.5,61697496,AY843834
Hypsiboas,boans,5.57309,-66.66221,61697498,AY843835
Bromeliohyla,bromeliacia,15.31972,-91.47083,61697502,AY843837
Hypsiboas,caingua,-27.36708,-55.89608,61697504,AY843838
Aplastodiscus,callipygius,-22.86226,-46.03666,61697508,AY843840
Dendropsophus,carnifex,-0.01667,-78.76667,61697512,AY843842
Aplastodiscus,cavicola,-20.32325,-40.82718,61697514,AY843843
Hyloscirtus,charazani,-15,-68.91667,61697516,AY843844
Hyla,cinerea,30.26715,-97.74306,61697520,AY843846
Bokermannohyla,circumdata,-26.25028,-49.37861,61697522,AY843847
Hyloscirtus,colymba,8.62036,-80.58433,61697524,AY843848
Hypsiboas,cordobae,-33.29501,-66.33563,61697526,AY843849
Hypsiboas,crepitans,-9.58333,-36.41667,61697528,AY843850
Ptychohyla,dendrophasma,15.98333,-91.55,61697532,AY843852
Hypsiboas,ericae,-14.18198,-47.45902,61697536,AY843854
Hyla,eximia,19.82662,-98.12669,61697540,AY843856
Dendropsophus,giesleri,-23.37694,-44.83806,61697548,AY843860
Hypsiboas,guentheri,-29.58443,-50.06135,61697554,AY843863
Bokermannohyla,hylax,-23.58753,-45.84743,61697558,AY843865
Hyla,japonica,34.39627,132.45937,61697560,AY843866
Hypsiboas,joaquini,-28.04998,-49.57417,61697562,AY843867
Hypsiboas,lanciformis,-4,-74.5,61697568,AY843870
Hypsiboas,leptolineatus,-27,-50,61697572,AY843872
Aplastodiscus,leucopygius,-23.58753,-45.84743,61697574,AY843873
Hypsiboas,lundii,-22.31667,-47.7,61697576,AY843874
Hypsiboas,marginatus,-32.035,-52.09861,61697578,AY843875
Bokermannohyla,martinsi,-20.02361,-43.44495,61697584,AY843878
Exerodonta,melanomma,16.8,-94.53333,61697586,AY843879
Hypsiboas,microderma,-3.91134,-73.65435,61697590,AY843881
Ecnomiohyla,miliaria,8.62036,-80.58433,61697592,AY843882
Dendropsophus,miyatai,0.1,-76.86667,61697600,AY843886
Hypsiboas,multifasciatus,6.50003,-58.26372,61697602,AY843887
Dendropsophus,nanus,-32,-59,61697604,AY843888
Charadrahyla,nephila,15.91667,-96.46667,61697606,AY843889
Hyloscirtus,palmeri,8.62036,-80.58433,61697608,AY843890
Hypsiboas,pardalis,-23.58753,-45.84743,61697610,AY843891
Exerodonta,perkinsi,15.80361,-91.31583,61697614,AY843893
Tlalocohyla,picta,16.83333,-88.46667,61697616,AY843894
Hypsiboas,polytaenius,-22.90278,-43.2075,61697618,AY843895
Hypsiboas,prasinus,-26.28333,-49.33333,61697620,AY843896
Isthmohyla,pseudopuma,9.9766,-84.85099,61697622,AY843897
Hypsiboas,pulchellus,-37.16524,-56.89133,61697624,AY843898
Hypsiboas,raniceps,-29.4593,-60.21261,61697628,AY843900
Dendropsophus,rubicundulus,-23.71518,-48.55268,61697636,AY843904
Hypsiboas,rufitelus,8.62036,-80.58433,61697638,AY843905
Dendropsophus,sanborni,-32,-59,61697640,AY843906
Hyla,savignyi,14.25388,44.31176,61697642,AY843907
Hypsiboas,semiguttatus,-25.46754,-49.07799,61697644,AY843908
Hypsiboas,semilineatus,-22.78556,-43.31167,61697646,AY843909
Dendropsophus,seniculus,-23.00667,-44.31806,61697648,AY843910
Aplastodiscus,eugenioi,-23.37694,-44.83806,61697654,AY843913
Hypsiboas,nympha,-3.74912,-73.25383,61697656,AY843914
Hyla,squirella,29.67476,-82.3577,61697674,AY843923
Hyloscirtus,tapichalaca,-4.06685,-78.95488,61697678,AY843925
Scinax,uruguayus,-30,-53.5,61697682,AY843927
Aplastodiscus,weygoldti,-20.43333,-41.01667,61697690,AY843931
Agalychnis,granulosa,-8.7388,-35.7985,61697694,AY843933
Leptodactylus,latrans,-34.33333,-58.75,61697696,AY843934
Limnomedusa,macroglossa,-27.09625,-54.89626,61697698,AY843935
Litoria,aurea,-21.05,164.9,61697702,AY843937
Litoria,freycineti,-30.6068,151.1068,61697706,AY843939
Pseudis,laevis,44.45503,11.57434,61697710,AY843941
Pseudis,limellum,-27.56667,-57.3,61697712,AY843942
Melanophryniscus,klappenbachi,-27.46056,-58.98389,61697716,AY843944
Nyctimystes,pulcher,-5,140,61697720,AY843946
Nyctimystes,kubori,-5,140,61697722,AY843947
Nyctimystes,narinosus,-5.89756,143.94183,61697724,AY843948
Odontophrynus,americanus,-34.33333,-58.75,61697726,AY843949
Osteocephalus,cabrerai,-8.52474,-72.82065,61697728,AY843950
Osteocephalus,oophagus,4.48649,-52.03674,61697734,AY843953
Osteopilus,crucialis,18.04168,-77.50714,61697738,AY843955
Osteopilus,septentrionalis,20.14444,-75.20917,61697742,AY843957
Phasmahyla,cochranae,-21.78778,-46.56139,61697748,AY843960
Phasmahyla,guttata,-23.37694,-44.83806,61697750,AY843961
Trachycephalus,hadroceps,4.48649,-52.03674,61697752,AY843962
Trachycephalus,mesophaeus,-23.17103,-44.66123,61697754,AY843963
Trachycephalus,venulosus,5.61667,-57.86667,61697758,AY843965
Phyllodytes,luteolus,-20,-40.75,61697760,AY843966
Phyllomedusa,hypochondrialis,5.61667,-57.86667,61697766,AY843969
Agalychnis,lemur,8.62036,-80.58433,61697768,AY843970
Phyllomedusa,tarsius,-24.57312,-50.93141,61697770,AY843971
Phyllomedusa,tetraploidea,-27.51667,-55.16667,61697772,AY843972
Plectrohyla,glandulosa,14.96389,-91.79444,61697780,AY843976
Plectrohyla,guatemalensis,15.47306,-91.34972,61697782,AY843977
Pleurodema,brachyops,44.45503,11.57434,61697786,AY843979
Pseudacris,ocularis,30.07384,-82.69568,61697792,AY843982
Pseudacris,regilla,32.71533,-117.15726,61697794,AY843983
Pseudacris,triseriata,41.86104,-111.89578,61697796,AY843984
Pseudis,minuta,-32,-59,61697798,AY843985
Pseudis,paradoxa,-27.4806,-58.8341,61697800,AY843986
Pseudopaludicola,falcipes,-29.46914,-56.81841,61697802,AY843987
Smilisca,fodiens,27.08162,-108.9027,61697806,AY843989
Ptychohyla,euthysanota,16.71956,-93.71917,61697808,AY843990
Ptychohyla,hypomykter,15.4,-89.13333,61697810,AY843991
Ptychohyla,leonhardschultzei,16.8,-94.53333,61697812,AY843992
Ptychohyla,spinipollex,15.66667,-87,61697816,AY843994
Scinax,berthae,-35.02421,-57.53311,61697826,AY843999
Scinax,boulengeri,10.46298,-85.0117,61697828,AY844000
Scinax,catharinae,-32.035,-52.09861,61697830,AY844001
Scinax,elaeochrous,10.00236,-84.11651,61697832,AY844002
Scinax,nasicus,-33.81105,-59.50807,61697836,AY844004
Scinax,staufferi,14.98333,-89.71667,61697840,AY844006
Smilisca,baudinii,27.08162,-108.9027,61697842,AY844007
Smilisca,cyanosticta,19.18095,-96.1429,61697844,AY844008
Smilisca,puma,10.45121,-84.06992,61697848,AY844010
Sphaenorhynchus,dorisae,-3.10194,-60.025,61697850,AY844011
Sphaenorhynchus,lacteus,-12.59331,-69.18913,61697852,AY844012
Stefania,schuberti,6.33333,-63.5,61697854,AY844013
Trachycephalus,nigromaculatus,-20,-40.75,61697860,AY844016
Bombina,variegata,49.93531,19.81522,61724659,AY971143
Salamandrina,terdigitata,40.64175,15.80794,62511785,AY898737
Salamandrina,terdigitata,44.4264,8.91519,62511787,AY898738
Salamandrina,terdigitata,42.56184,12.63667,62511789,AY898739
Adenomera,andreae,-8.52474,-72.82065,627760151,KF674808
Adenomera,andreae,-11.49817,-73.17019,627760153,KF674809
Adenomera,andreae,-9,-70,627760155,KF674810
Adenomera,andreae,-4.21528,-69.94056,627760157,KF674811
Adenomera,andreae,-3.75,-64.5,627760161,KF674813
Adenomera,andreae,-3.10194,-60.025,627760163,KF674814
Adenomera,andreae,-3.75,-64.5,627760165,KF674815
Adenomera,andreae,-3.75,-64.5,627760167,KF674816
Adenomera,andreae,-3.75,-64.5,627760169,KF674817
Adenomera,andreae,-7.42887,-70.0206,627760171,KF674818
Adenomera,andreae,-5,-62.31667,627760173,KF674819
Adenomera,andreae,-4.71111,-62.31222,627760175,KF674820
Adenomera,andreae,-3.75,-64.5,627760179,KF674822
Adenomera,andreae,-28.1358,-49.31612,627760183,KF674824
Adenomera,andreae,-3.75,-64.5,627760193,KF674829
Adenomera,andreae,2.5,-51.66667,627760195,KF674830
Adenomera,andreae,2.5,-69,627760197,KF674831
Adenomera,andreae,0.75,-70.75,627760205,KF674835
Adenomera,andreae,-11,-63,627760207,KF674836
Adenomera,andreae,-3.75,-64.5,627760215,KF674840
Adenomera,andreae,-4,-53,627760217,KF674841
Adenomera,andreae,-16.72788,-70.45453,627760219,KF674842
Adenomera,andreae,-12.35546,-73.95923,627760223,KF674844
Adenomera,andreae,-7.75396,-55.51343,627760225,KF674845
Adenomera,andreae,-9.56371,-56.76536,627760227,KF674846
Adenomera,andreae,-7.33842,-57.14776,627760229,KF674847
Adenomera,andreae,-9.5425,-60.18966,627760231,KF674848
Adenomera,andreae,-10.22592,-59.61177,627760235,KF674850
Adenomera,andreae,4.68333,-52.51667,627760237,KF674851
Adenomera,andreae,4.847,-52.32156,627760239,KF674852
Adenomera,andreae,5.40792,-53.65626,627760241,KF674853
Adenomera,andreae,3.62307,-53.20918,627760245,KF674855
Adenomera,andreae,2.28955,-54.52172,627760247,KF674856
Adenomera,andreae,-28.1358,-49.31612,627760249,KF674857
Adenomera,andreae,0.93828,-53.22949,627760251,KF674858
Adenomera,andreae,1.65803,-52.28195,627760259,KF674862
Adenomera,andreae,-3.75,-64.5,627760261,KF674863
Adenomera,andreae,-1.11536,-57.77412,627760265,KF674865
Adenomera,andreae,-1.4673,-56.37675,627760267,KF674866
Adenomera,andreae,-7,-73.75,627760269,KF674867
Adenomera,andreae,-3.75,-64.5,627760271,KF674868
Adenomera,andreae,-3.10194,-60.025,627760273,KF674869
Adenomera,andreae,0.24042,-68.03239,627760275,KF674870
Adenomera,andreae,-8.88395,-57.3267,627760279,KF674872
Adenomera,andreae,-3.22032,-51.88508,627760281,KF674873
Adenomera,andreae,-5.87889,-53.65823,627760283,KF674874
Adenomera,andreae,-4,-53,627760285,KF674875
Adenomera,hylaedactyla,-14,-65.5,627760375,KF674920
Adenomera,hylaedactyla,-12.74056,-60.14583,627760377,KF674921
Adenomera,hylaedactyla,-7.43866,-62.32481,627760379,KF674922
Adenomera,hylaedactyla,-13,-56,627760383,KF674924
Adenomera,hylaedactyla,-5,-62.31667,627760385,KF674925
Adenomera,hylaedactyla,-13.16448,-58.68788,627760389,KF674927
Adenomera,hylaedactyla,-13,-56,627760391,KF674928
Adenomera,hylaedactyla,-9.58333,-36.41667,627760395,KF674930
Adenomera,hylaedactyla,1.65803,-52.28195,627760399,KF674932
Adenomera,hylaedactyla,0.91012,-51.35442,627760401,KF674933
Adenomera,hylaedactyla,-2.33065,-56.02742,627760403,KF674934
Adenomera,hylaedactyla,-3.75,-64.5,627760407,KF674936
Adenomera,hylaedactyla,-3.75,-64.5,627760411,KF674938
Adenomera,hylaedactyla,-3.75,-64.5,627760413,KF674939
Adenomera,hylaedactyla,-7.62759,-72.67756,627760415,KF674940
Adenomera,hylaedactyla,4.53868,-52.13687,627760417,KF674941
Adenomera,hylaedactyla,-2.50361,-54.9525,627760421,KF674943
Adenomera,hylaedactyla,-4,-53,627760423,KF674944
Adenomera,hylaedactyla,-2.65891,-50.85353,627760425,KF674945
Adenomera,hylaedactyla,-4,-53,627760427,KF674946
Adenomera,hylaedactyla,-4,-53,627760429,KF674947
Adenomera,hylaedactyla,-6.2136,-48.71721,627760431,KF674948
Adenomera,hylaedactyla,-7.10746,-48.9558,627760433,KF674949
Adenomera,hylaedactyla,3.41667,-61.66667,627760435,KF674950
Adenomera,hylaedactyla,4.19782,-60.86867,627760437,KF674951
Adenomera,hylaedactyla,2.25,-61.25,627760439,KF674952
Adenomera,hylaedactyla,-3.10194,-60.025,627760443,KF674954
Adenomera,hylaedactyla,5.7,-60.28333,627760445,KF674955
Adenomera,hylaedactyla,0.95028,-59.91111,627760447,KF674956
Adenomera,hylaedactyla,-5.32824,-73.88234,627760451,KF674958
Adenomera,hylaedactyla,-4.21528,-69.94056,627760453,KF674959
Adenomera,hylaedactyla,-13.30137,-71.46406,627760455,KF674960
Adenomera,hylaedactyla,-9.97472,-67.81,627760459,KF674962
Adenomera,hylaedactyla,-3.75,-64.5,627760461,KF674963
Adenomera,hylaedactyla,1.65803,-52.28195,627760463,KF674964
Adenomera,hylaedactyla,0.03889,-51.06639,627760465,KF674965
Adenomera,hylaedactyla,-12.81667,-72.78333,627760467,KF674966
Adenomera,hylaedactyla,-13.30472,-72.11583,627760469,KF674967
Adenomera,hylaedactyla,-12.79267,-73.14697,627760471,KF674968
Adenomera,hylaedactyla,-8.70233,-48.40251,627760477,KF674971
Adenomera,hylaedactyla,-7.86937,-48.17585,627760479,KF674972
Adenomera,hylaedactyla,-6.38,-42.86524,627760481,KF674973
Adenomera,hylaedactyla,-10.22592,-59.61177,627760483,KF674974
Adenomera,hylaedactyla,-10.22592,-59.61177,627760485,KF674975
Adenomera,hylaedactyla,-13.16448,-58.68788,627760487,KF674976
Adenomera,hylaedactyla,-10.28992,-58.65303,627760489,KF674977
Adenomera,hylaedactyla,-10.28992,-58.65303,627760491,KF674978
Adenomera,hylaedactyla,-7.33842,-57.14776,627760493,KF674979
Adenomera,hylaedactyla,-9.75597,-54.7289,627760495,KF674980
Adenomera,hylaedactyla,-11.09828,-57.49159,627760497,KF674981
Adenomera,hylaedactyla,-13,-56,627760499,KF674982
Adenomera,hylaedactyla,-4,-53,627760501,KF674983
Adenomera,hylaedactyla,-13,-56,627760505,KF674985
Adenomera,hylaedactyla,-15.59611,-56.09667,627760509,KF674987
Adenomera,hylaedactyla,-13,-56,627760511,KF674988
Adenomera,hylaedactyla,-15.94904,-53.43342,627760513,KF674989
Adenomera,hylaedactyla,-15.58071,-49.63623,627760515,KF674990
Adenomera,hylaedactyla,-15.8525,-48.95917,627760517,KF674991
Adenomera,heyeri,-28.1358,-49.31612,627760557,KF675011
Adenomera,heyeri,5.28333,-58.63333,627760559,KF675012
Adenomera,heyeri,2.28955,-54.52172,627760561,KF675013
Adenomera,heyeri,3.25,-53.06667,627760563,KF675014
Cryptotriton,alvarezdeltoroi,16.5,-92.5,6457379,AF199120
Cryptotriton,veraepacis,15.26667,-90.2,6457381,AF199122
Cryptotriton,veraepacis,15.26667,-90.2,6457382,AF199123
Cryptotriton,veraepacis,15.26667,-90.2,6457383,AF199124
Cryptotriton,veraepacis,15.26667,-90.2,6457384,AF199125
Cryptotriton,veraepacis,15.26667,-90.2,6457385,AF199126
Cryptotriton,veraepacis,15.26667,-90.2,6457386,AF199127
Nototriton,abscondens,10.01625,-84.21163,6457389,AF199130
Nototriton,abscondens,10.44774,-84.40198,6457390,AF199131
Nototriton,abscondens,10.44774,-84.40198,6457391,AF199132
Nototriton,abscondens,9.9128,-84.07223,6457392,AF199133
Nototriton,abscondens,9.9128,-84.07223,6457393,AF199134
Nototriton,barbouri,15.63333,-87.15,6457395,AF199136
Nototriton,lignicola,15.1,-86.68333,6457400,AF199141
Nototriton,lignicola,15.1,-86.68333,6457401,AF199142
Nototriton,limnospectator,14.8,-88.35,6457402,AF199143
Nototriton,picadoi,9.76842,-83.80037,6457403,AF199144
Nototriton,picadoi,9.76842,-83.80037,6457404,AF199145
Nototriton,richardi,9.9128,-84.07223,6457405,AF199146
Nototriton,richardi,9.9128,-84.07223,6457406,AF199147
Nototriton,richardi,9.9128,-84.07223,6457407,AF199148
Oedipina,alleni,8.53333,-83.53333,6457408,AF199149
Oedipina,alleni,8.53333,-83.53333,6457409,AF199150
Oedipina,alleni,9.49446,-84.21296,6457410,AF199151
Oedipina,parvipes,9.25,-78.25,6457413,AF199154
Oedipina,parvipes,9.14148,-79.77862,6457414,AF199155
Oedipina,elongata,15.82826,-88.75039,6457419,AF199160
Oedipina,maritima,9.34031,-82.24204,6457425,AF199166
Oedipina,pacificensis,8.53333,-83.53333,6457426,AF199167
Oedipina,pacificensis,8.53333,-83.53333,6457427,AF199168
Oedipina,pacificensis,9.49446,-84.21296,6457428,AF199169
Oedipina,poelzi,10.00236,-84.11651,6457430,AF199171
Oedipina,poelzi,9.9128,-84.07223,6457431,AF199172
Oedipina,poelzi,10.44774,-84.40198,6457432,AF199173
Oedipina,poelzi,10.44774,-84.40198,6457433,AF199174
Oedipina,poelzi,9.82641,-83.44059,6457435,AF199176
Oedipina,pseudouniformis,9.82641,-83.44059,6457438,AF199179
Oedipina,uniformis,9.86862,-84.15823,6457441,AF199182
Oedipina,uniformis,9.90147,-83.65028,6457443,AF199184
Oedipina,uniformis,9.86444,-83.91944,6457444,AF199185
Oedipina,uniformis,10.02329,-83.76397,6457445,AF199186
Oedipina,uniformis,10.02329,-83.76397,6457446,AF199187
Oedipina,uniformis,9.9128,-84.07223,6457447,AF199188
Oedipina,uniformis,9.9128,-84.07223,6457448,AF199189
Oedipina,uniformis,9.76842,-83.80037,6457449,AF199190
Oedipina,uniformis,10.44774,-84.40198,6457450,AF199191
Oedipina,leptopoda,15.1375,-87.12778,6457452,AF199193
Dendrotriton,rabbi,15.38333,-90.83333,6457453,AF199194
Bolitoglossa,cerroensis,9.93333,-84.08333,6457454,AF199195
Babina,holsti,26.75886,128.16304,651086616,AB826407
Babina,holsti,26.75886,128.16304,651086618,AB826408
Babina,holsti,26.75886,128.16304,651086622,AB826409
Babina,holsti,26.70119,128.11731,651086626,AB826410
Babina,holsti,26.75886,128.16304,651086628,AB826411
Babina,holsti,26.75886,128.16304,651086633,AB826412
Babina,holsti,26.75886,128.16304,651086636,AB826413
Babina,holsti,26.75886,128.16304,651086641,AB826414
Babina,holsti,26.75886,128.16304,651086644,AB826415
