cell,latitude,longitude,median.pi.avg,median.pi.sd,median.pi.skew,mean.pi.avg,mean.pi.sd,mean.pi.skew,sd.pi.avg,sd.pi.sd,hill.zero.avg,hill.zero.sd,hill.one.avg,hill.one.sd,hill.two.avg,hill.two.sd,hill.three.avg,hill.three.sd,hill.four.avg,hill.four.sd,hill.five.avg,hill.five.sd,hill.six.avg,hill.six.sd,hill.seven.avg,hill.seven.sd,hill.eight.avg,hill.eight.sd,shannon.avg,shannon.sd,xy,chelsa_100km.1,chelsa_100km.2,chelsa_100km.3,chelsa_100km.4,chelsa_100km.5,chelsa_100km.6,chelsa_100km.7,chelsa_100km.8,chelsa_100km.9,chelsa_100km.10,chelsa_100km.11,chelsa_100km.12,chelsa_100km.13,chelsa_100km.14,chelsa_100km.15,chelsa_100km.16,chelsa_100km.17,chelsa_100km.18,chelsa_100km.19,dhi_agg_100.1,dhi_agg_100.2,dhi_agg_100.3,heterogeneity_earthenv_agg_100.1,heterogeneity_earthenv_agg_100.2,heterogeneity_earthenv_agg_100.3,heterogeneity_earthenv_agg_100.4,heterogeneity_earthenv_agg_100.5,heterogeneity_earthenv_agg_100.6,heterogeneity_earthenv_agg_100.7,heterogeneity_earthenv_agg_100.8,heterogeneity_earthenv_agg_100.9,heterogeneity_earthenv_agg_100.10,pc_2_LH_v1_2_5m_agg_100.1,pc_2_LH_v1_2_5m_agg_100.2,pc_2_LH_v1_2_5m_agg_100.3,pc_2_LH_v1_2_5m_agg_100.4,pc_2_LH_v1_2_5m_agg_100.5,pc_2_LH_v1_2_5m_agg_100.6,pc_2_LH_v1_2_5m_agg_100.7,pc_2_LH_v1_2_5m_agg_100.8,pc_2_LH_v1_2_5m_agg_100.9,pc_2_LH_v1_2_5m_agg_100.10,pc_2_LH_v1_2_5m_agg_100.11,pc_2_LH_v1_2_5m_agg_100.12,pc_2_LH_v1_2_5m_agg_100.13,pc_2_LH_v1_2_5m_agg_100.14,pc_2_LH_v1_2_5m_agg_100.15,pc_2_LH_v1_2_5m_agg_100.16,pc_2_LH_v1_2_5m_agg_100.17,pc_2_LH_v1_2_5m_agg_100.18,pc_2_LH_v1_2_5m_agg_100.19,pc_3_MH_v1_2_5m_agg_100.1,pc_3_MH_v1_2_5m_agg_100.2,pc_3_MH_v1_2_5m_agg_100.3,pc_3_MH_v1_2_5m_agg_100.4,pc_3_MH_v1_2_5m_agg_100.5,pc_3_MH_v1_2_5m_agg_100.6,pc_3_MH_v1_2_5m_agg_100.7,pc_3_MH_v1_2_5m_agg_100.8,pc_3_MH_v1_2_5m_agg_100.9,pc_3_MH_v1_2_5m_agg_100.10,pc_3_MH_v1_2_5m_agg_100.11,pc_3_MH_v1_2_5m_agg_100.12,pc_3_MH_v1_2_5m_agg_100.13,pc_3_MH_v1_2_5m_agg_100.14,pc_3_MH_v1_2_5m_agg_100.15,pc_3_MH_v1_2_5m_agg_100.16,pc_3_MH_v1_2_5m_agg_100.17,pc_3_MH_v1_2_5m_agg_100.18,pc_3_MH_v1_2_5m_agg_100.19,pc_4_YDS_v1_2_5m_agg_100.1,pc_4_YDS_v1_2_5m_agg_100.2,pc_4_YDS_v1_2_5m_agg_100.3,pc_4_YDS_v1_2_5m_agg_100.4,pc_4_YDS_v1_2_5m_agg_100.5,pc_4_YDS_v1_2_5m_agg_100.6,pc_4_YDS_v1_2_5m_agg_100.7,pc_4_YDS_v1_2_5m_agg_100.8,pc_4_YDS_v1_2_5m_agg_100.9,pc_4_YDS_v1_2_5m_agg_100.10,pc_4_YDS_v1_2_5m_agg_100.11,pc_4_YDS_v1_2_5m_agg_100.12,pc_4_YDS_v1_2_5m_agg_100.13,pc_4_YDS_v1_2_5m_agg_100.14,pc_4_YDS_v1_2_5m_agg_100.15,pc_4_YDS_v1_2_5m_agg_100.16,pc_4_YDS_v1_2_5m_agg_100.17,pc_4_YDS_v1_2_5m_agg_100.18,pc_4_YDS_v1_2_5m_agg_100.19,pc_5_BA_v1_2_5m_agg_100.1,pc_5_BA_v1_2_5m_agg_100.2,pc_5_BA_v1_2_5m_agg_100.3,pc_5_BA_v1_2_5m_agg_100.4,pc_5_BA_v1_2_5m_agg_100.5,pc_5_BA_v1_2_5m_agg_100.6,pc_5_BA_v1_2_5m_agg_100.7,pc_5_BA_v1_2_5m_agg_100.8,pc_5_BA_v1_2_5m_agg_100.9,pc_5_BA_v1_2_5m_agg_100.10,pc_5_BA_v1_2_5m_agg_100.11,pc_5_BA_v1_2_5m_agg_100.12,pc_5_BA_v1_2_5m_agg_100.13,pc_5_BA_v1_2_5m_agg_100.14,pc_5_BA_v1_2_5m_agg_100.15,pc_5_BA_v1_2_5m_agg_100.16,pc_5_BA_v1_2_5m_agg_100.17,pc_5_BA_v1_2_5m_agg_100.18,pc_5_BA_v1_2_5m_agg_100.19,pc_6_HS1_v1_2_5m_agg_100.1,pc_6_HS1_v1_2_5m_agg_100.2,pc_6_HS1_v1_2_5m_agg_100.3,pc_6_HS1_v1_2_5m_agg_100.4,pc_6_HS1_v1_2_5m_agg_100.5,pc_6_HS1_v1_2_5m_agg_100.6,pc_6_HS1_v1_2_5m_agg_100.7,pc_6_HS1_v1_2_5m_agg_100.8,pc_6_HS1_v1_2_5m_agg_100.9,pc_6_HS1_v1_2_5m_agg_100.10,pc_6_HS1_v1_2_5m_agg_100.11,pc_6_HS1_v1_2_5m_agg_100.12,pc_6_HS1_v1_2_5m_agg_100.13,pc_6_HS1_v1_2_5m_agg_100.14,pc_6_HS1_v1_2_5m_agg_100.15,pc_6_HS1_v1_2_5m_agg_100.16,pc_6_HS1_v1_2_5m_agg_100.17,pc_6_HS1_v1_2_5m_agg_100.18,pc_6_HS1_v1_2_5m_agg_100.19,pc_7_LGM_2_5min_agg_100.1,pc_7_LGM_2_5min_agg_100.2,pc_7_LGM_2_5min_agg_100.3,pc_7_LGM_2_5min_agg_100.4,pc_7_LGM_2_5min_agg_100.5,pc_7_LGM_2_5min_agg_100.6,pc_7_LGM_2_5min_agg_100.7,pc_7_LGM_2_5min_agg_100.8,pc_7_LGM_2_5min_agg_100.9,pc_7_LGM_2_5min_agg_100.10,pc_7_LGM_2_5min_agg_100.11,pc_7_LGM_2_5min_agg_100.12,pc_7_LGM_2_5min_agg_100.13,pc_7_LGM_2_5min_agg_100.14,pc_7_LGM_2_5min_agg_100.15,pc_7_LGM_2_5min_agg_100.16,pc_7_LGM_2_5min_agg_100.17,pc_7_LGM_2_5min_agg_100.18,pc_7_LGM_2_5min_agg_100.19,soil_agg_100.1,soil_agg_100.2,soil_agg_100.3,soil_agg_100.4,soil_agg_100.5,soil_agg_100.6,soil_agg_100.7,soil_agg_100.8,soil_agg_100.9,soil_agg_100.10,soil_agg_100.11
100,7258985.63844906,-7417189.82172717,0.0015273329226787454,0.00118681368141777,2.831464450173666,0.0029780817845771472,0.001259250642035358,0.7971725300736685,0.003656684274253259,0.001386187293955476,10,0,5.349980004455102,1.102979007296273,4.256907667842992,1.0874831210886824,3.8002757843743593,1.0314257503213404,3.5601899254773155,0.9855725148497078,3.413774470073202,0.9516399431611828,3.3157331882722287,0.9263321013381643,3.2457733432675857,0.9069575066217291,3.193475110719662,3.193475110719662,1.6551754724663312,0.21353147078024065,TRUE,-214.89332580566406,-16.4858455657959,-360.7619934082031,91.97795104980469,18.826583862304688,2.514932155609131,73.3954086303711,55.584442138671875,9.171844482421875,43.2790641784668,9.643987655639648,30.932674407958984,7.428103446960449,13176.3193359375,5.573098182678223,-383.84332275390625,389.50543212890625,-21.218088150024414,-332.6312561035156,0.12462539225816727,2.7515013698575785e-6,2.708386182785034,6592.53857421875,6963.03759765625,7591.533203125,4112.37255859375,568.03369140625,9428.48828125,29967.6875,9321.892578125,664.6693115234375,120.91232299804688,-214.42739868164062,-24.208602905273438,-352.8541564941406,85.3704605102539,19.412813186645508,1.0415936708450317,79.08907318115234,49.01659393310547,5.896967887878418,44.11679458618164,9.641987800598145,39.689884185791016,31.542314529418945,13685.3603515625,10.808363914489746,-382.3887634277344,393.1971130371094,-48.49575424194336,-281.950927734375,-206.66041564941406,-11.707327842712402,-350.888671875,96.44351959228516,23.185422897338867,1.206157922744751,88.93842315673828,57.7114372253418,5.764172554016113,50.454349517822266,9.117913246154785,20.247310638427734,60.07793045043945,14167.140625,11.681157112121582,-368.8025207519531,380.4836730957031,-30.549964904785156,-319.4697265625,-276.9386291503906,-47.82561111450195,-434.5303039550781,68.5892105102539,23.72649574279785,0.5096054673194885,131.57640075683594,52.501319885253906,2.346181631088257,52.41813659667969,3.310612678527832,45.54814910888672,59.78900146484375,16166.7919921875,3.735917091369629,-460.1152038574219,463.8511047363281,-49.91227722167969,-423.1147155761719,-285.4275817871094,-57.84578323364258,-438.665771484375,53.87797927856445,22.68351936340332,0.2639271020889282,141.71226501464844,43.94813537597656,1.5965181589126587,43.921810150146484,2.826653242111206,49.386932373046875,59.22850799560547,15941.052734375,3.225343704223633,-466.1028137207031,469.32818603515625,-59.222633361816406,-421.2977600097656,-349.6919250488281,-110.33397674560547,-518.398193359375,21.187091827392578,10.717936515808105,0.008407912217080593,117.02314758300781,17.350399017333984,0.3064732551574707,17.347148895263672,1.1896770000457764,35.555423736572266,6.879295349121094,16990.4921875,-27.79361915588379,-520.261962890625,492.4683532714844,-118.68824005126953,-497.9910888671875,-325.9241943359375,-161.8551788330078,-421.3644104003906,35.663814544677734,7.963526725769043,1.1856300830841064,78.02924346923828,22.171539306640625,3.742480754852295,19.467365264892578,4.924918174743652,54.6053581237793,17.011991500854492,9733.412109375,-130.1627197265625,-445.96142578125,315.5767517089844,-173.55361938476562,-392.6224060058594,139.40492248535156,52.42535400390625,667.018310546875,74.962860107421875,10.37362003326416,32.73007583618164,49.70048904418945,247.27978515625,67.83433532714844,31.05923080444336,58.89739990234375
105,7267088.96151214,-6881980.42517545,8.12347393329483e-4,4.955855534208621e-4,0.5884404460536293,0.0026714403674853292,0.0018973098797942572,0.9171057531955539,0.0048060962798758084,0.0035904940224063308,10,0,4.061309603876339,1.4983231190467714,3.258653045082976,1.4489586584102312,2.950564252681765,1.361771419040922,2.792857066843782,1.2965175196200536,2.6977972720474117,1.2499728217397734,2.634526307922955,1.2161421522725364,2.589534828549666,1.1908025058722456,2.5559910488786923,2.5559910488786923,1.327715003647829,0.39940058458309563,TRUE,-196.42652893066406,-4.40585470199585,-341.7251892089844,70.826019287109375,11.648622512817383,2.4547390937805176,53.43275833129883,34.82144546508789,8.941401481628418,28.044445037841797,11.53677749633789,33.30091857910156,8.213390350341797,12915.8623046875,16.64531707763672,-367.68450927734375,384.5043029785156,-10.052998542785645,-272.8168029785156,0.3893917202949524,5.683818926627282e-7,2.157958507537842,6641.2744140625,4885.31591796875,7279.2001953125,4790.24462890625,574.65667724609375,5576.40869140625,26656.6328125,9063.939453125,439.8638610839844,193.3421630859375,-206.9977264404297,-18.441665649414062,-346.33758544921875,59.60814666748047,11.89743423461914,0.9545129537582397,64.86735534667969,31.288616180419922,4.6366400718688965,25.625452041625977,9.873281478881836,42.65394592285156,49.50322723388672,13615.0166015625,14.78609848022461,-379.518310546875,394.3044128417969,-43.9575309753418,-256.2742919921875,-194.41978454589844,-3.4442760944366455,-338.71441650390625,72.700836181640625,16.24203109741211,0.8788880109786987,80.90919494628906,42.37181091308594,4.427081108093262,34.73082733154297,8.872477531433105,27.68590545654297,72.9716796875,13953.275390625,17.912094116210938,-362.34942626953125,380.2615051269531,-23.781051635742188,-283.6955261230469,-264.9683837890625,-41.60624313354492,-423.7580261230469,40.345985412597656,16.10260581970215,0.1324634999036789,128.75588989257812,32.00179672241211,1.306051254272461,31.808740615844727,2.5817458629608154,44.984375,71.26050567626953,15961.7685546875,7.275332927703857,-448.08050537109375,455.3558349609375,-46.354736328125,-401.3445129394531,-270.93359375,-50.29350280761719,-424.601806640625,28.585458755493164,14.926594734191895,0.05515288934111595,138.3181610107422,23.61526107788086,0.4422754943370819,23.54802703857422,2.352447032928467,50.387699127197266,70.00304412841797,15651.5830078125,7.331741809844971,-453.0416564941406,460.3734130859375,-52.56959533691406,-383.9629211425781,-332.0126953125,-98.505523681640625,-503.5434265136719,6.7480926513671875,4.34959077835083,0,61.056114196777344,5.28795862197876,0.001451769145205617,5.246106147766113,0.7022724151611328,33.62234115600586,6.594850063323975,16827.990234375,-20.583393096923828,-501.9906005859375,481.4071960449219,-263.42950439453125,-480.49853515625,-322.8723449707031,-151.5729217529297,-421.1693115234375,36.403018951416016,7.143207550048828,1.4535752534866333,66.68914031982422,19.72482681274414,4.587936878204346,16.8746395111084,6.036304950714111,55.495018005371094,16.58018684387207,10103.9697265625,-119.90360260009766,-446.8914794921875,326.7154846191406,-164.15570068359375,-394.6861267089844,143.96739196777344,48.93899917602539,738.79742431640625,70.2874526977539,8.984407424926758,29.484224319458008,47.58006286621094,210.9838104248047,67.69062042236328,33.15534210205078,58.226234436035156
186,7204731.34474251,1206840.74475019,0.0011235501432157124,4.4782926626831324e-4,0.4036428420960301,0.001996126265944088,9.895868744551682e-4,0.7785067999928025,0.002711541887785923,0.0016868773419941158,10,0,5.479454635442146,1.3743859628770823,4.342754127400309,1.5687436512967938,3.855893976117832,1.5567002042811715,3.6014592658836384,1.5109414953799989,3.447454693796557,1.467003267232488,3.344809049115059,1.4300710433661716,3.271712963981641,1.3996658323001152,3.2170944393565466,3.2170944393565466,1.6692044337754421,0.25640722048860615,TRUE,-59.47877883911133,28.12881851196289,-131.10324096679688,385.24774169921875,47.70566940307617,15.58415699005127,29.964048385620117,132.90960693359375,49.47246170043945,85.63811492919922,129.21408081054688,27.662006378173828,14,6144.5361328125,37.992679595947266,-154.687744140625,193.4025421142578,-114.42595672607422,-7.788553237915039,0.22560641169548035,0,2.6535775661468506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.221527099609375,7.7220869064331055,-156.0274200439453,382.1649169921875,47.650508880615234,15.405966758728027,30.027286529541016,118.02330017089844,55.96623229980469,79.96533203125,114.96893310546875,40.32748794555664,106.81423950195312,6931.26806640625,26.865819931030273,-185.15277099609375,212.01858520507812,-92.30450439453125,-51.7220344543457,-70.50684356689453,21.205055236816406,-150.48263549804688,394.635009765625,49.01873779296875,15.817240715026855,29.944927215576172,122.3406982421875,57.617069244384766,107.3057861328125,116.92463684082031,25.417749404907227,109.2242660522461,7290.02490234375,31.971128463745117,-172.4374237060547,204.40855407714844,-52.00376510620117,-45.86843490600586,-92.4028549194336,23.13632583618164,-189.9491729736328,379.8122253417969,47.41714859008789,15.430734634399414,29.636276245117188,118.85189056396484,56.83559799194336,86.65333557128906,108.39022827148438,19.765390396118164,101.41209411621094,8773.345703125,36.585025787353516,-198.23362731933594,234.81866455078125,-43.48921585083008,-48.937564849853516,-55.10769271850586,43.517704010009766,-138.2737274169922,435.8663330078125,53.92517852783203,17.962169647216797,30.017333984375,135.3855438232422,64.3152847290039,93.81590270996094,132.13185119628906,-15.669506072998047,155.6428985595703,7704.48681640625,48.15669631958008,-126.43853759765625,174.59523010253906,-91.01819610595703,-2.026538848876953,-109.26081085205078,25.418235778808594,-219.69378662109375,365.39447021484375,47.213890075683594,14.755509376525879,32.064239501953125,117.50496673583984,53.312442779541016,85.9243392944336,104.03487396240234,-5.431107997894287,-2.6884007453918457,10106.11328125,43.78889083862305,-192.58926391601562,236.37814331054688,-46.106689453125,-49.5831413269043,-273.8406982421875,-85.71759033203125,-397.73291015625,202.92356872558594,38.00058364868164,6.620623588562012,57.29722213745117,109.06800842285156,22.112834930419922,66.61144256591797,22.909826278686523,62.08017349243164,16.231252670288086,11548.5322265625,-51.543025970458984,-423.74237060546875,371.8403015136719,-220.50408935546875,-396.9578857421875,169.68760681152344,34.05419921875,857.937744140625,61.406044006347656,12.721831321716309,29.09339714050293,35.79648208618164,134.42335510253906,67.92430114746094,37.88352966308594,49.89505386352539
534,7180630.77558641,1318195.56078775,0.001601491959891608,5.424626388588118e-4,0.15059804117501432,0.007481730264629432,0.007474977298911844,1.237874069828486,0.016774924229780122,0.017676945197535873,10,0,5.0828301308179915,2.913050882687714,4.3753312914938585,2.773506699361642,4.060820872914592,2.584276616594596,3.8677422877684604,2.4464593210891,3.735815874042214,2.344759693776385,3.640179107812629,2.267559335413808,3.5680853586057593,2.2076241030857426,3.512154208370195,3.512154208370195,1.4135804815293351,0.6941811584037801,TRUE,-71.29638671875,20.78593635559082,-145.7064666748047,412.48248291015625,43.88691329956055,19.741851806640625,21.45262336730957,128.7213592529297,64.4149398803711,108.92510986328125,110.72394561767578,29.13018226623535,14.016958236694336,6412.95654296875,32.46758270263672,-170.22813415527344,203.12623596191406,-27.36276626586914,-54.80298614501953,0.29753369092941284,0,2.5043632984161377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.27057647705078,13.405098915100098,-150.08578491210938,415.8783264160156,45.088836669921875,19.431468963623047,23.022945404052734,125.4215087890625,67.64581298828125,98.06895446777344,113.42464447021484,40.177371978759766,105.6765365600586,6931.79052734375,34.81699752807617,-179.51065063476562,214.32765197753906,-32.055240631103516,-57.797813415527344,-77.8639144897461,17.28463363647461,-160.3668975830078,388.8599548339844,43.845481872558594,17.863407135009766,23.926061630249023,119.98004913330078,62.342811584472656,103.02226257324219,104.93490600585938,26.0725154876709,108.70931243896484,7542.86572265625,28.745725631713867,-182.5521697998047,211.2978973388672,-22.880102157592773,-62.49673080444336,-95.935272216796875,21.51446533203125,-195.76539611816406,384.7614440917969,44.741600036621094,17.83525276184082,24.550458908081055,122.39987182617188,62.856285095214844,96.0536117553711,97.47337341308594,20.40488624572754,101.9852066040039,8933.8310546875,35.76573181152344,-203.7336883544922,239.49942016601562,-30.156829833984375,-58.14352798461914,-55.56202697753906,46.83455276489258,-141.881591796875,437.494140625,50.25569534301758,20.45353889465332,23.63778305053711,133.49191284179688,72.05768585205078,108.9325180053711,121.04794311523438,-19.62164306640625,156.0403289794922,7996.86328125,50.70370101928711,-127.47483825683594,178.1785430908203,1.703344464302063,-22.227432250976562,-81.80145263671875,47.508697509765625,-191.11590576171875,445.14837646484375,56.01156234741211,20.11600112915039,27.34170913696289,147.9141082763672,69.53941345214844,108.33174133300781,108.53074645996094,-19.442625045776367,-10.361909866333008,9827.2900390625,58.22410202026367,-155.97706604003906,214.201171875,-11.312360763549805,-32.259971618652344,-250.66331481933594,-66.996002197265625,-374.8246154785156,256.3471374511719,45.847511291503906,7.073975086212158,58.55583190917969,129.95797729492188,23.0277099609375,97.32896423339844,24.407686233520508,59.764888763427734,16.17389678955078,11431.966796875,-37.30382537841797,-400.27764892578125,362.7257995605469,-179.96563720703125,-374.0273742675781,177.13755798339844,43.53499984741211,915.654541015625,47.42435073852539,12.384780883789062,15.352252006530762,52.51218032836914,200.22012329101562,64.33509063720703,34.918861389160156,53.1613655090332
536,7183384.34771746,1450092.30589072,6.746072943067731e-4,3.997161273841244e-4,2.4093640024527363,0.0012228170534994251,5.339457368092206e-4,0.8944276385762598,0.001498606145522488,7.216186257303163e-4,10,0,5.52878941136489,1.1907812936109199,4.451902439007999,1.200127120894818,3.9599097392385283,1.1518232907619161,3.695966877447229,1.108119169948346,3.5352197500120663,1.0738601802026224,3.4281726327952073,1.0472014317417675,3.352183497179703,1.0261324792091384,3.295618066799607,3.295618066799607,1.6862581579768232,0.22134126825886807,TRUE,-65.99601745605469,29.096158981323242,-142.71217346191406,371.31634521484375,42.89012145996094,17.305978775024414,22.651622772216797,124.82384490966797,56.57124328613281,111.48814392089844,88.56624603271484,30.254623413085938,14.13867473602295,6626.1552734375,40.80659484863281,-168.05361938476562,209.3133544921875,-21.572824478149414,-60.6530876159668,0.6586260795593262,0,2.2028939723968506,8963.4453125,7020.0107421875,9236.1513671875,3108.505126953125,272.0242919921875,5954.43408203125,36468.39453125,9703.3310546875,1182.670654296875,34.536224365234375,-69.34696960449219,20.973628997802734,-144.82666015625,382.474853515625,45.93938064575195,17.414533615112305,25.215883255004883,125.15876770019531,63.087684631347656,111.18585968017578,93.12360382080078,40.246334075927734,80.37938690185547,7046.2470703125,42.473609924316406,-174.7897491455078,217.26336669921875,-16.12175750732422,-56.33073425292969,-53.26246643066406,33.60483169555664,-128.145263671875,417.06304931640625,57.699588775634766,17.633460998535156,31.677967071533203,149.98414611816406,64.93453216552734,145.70664978027344,88.93110656738281,21.83800506591797,96.83568572998047,6804.69677734375,41.72945022583008,-147.24876403808594,188.9781951904297,9.419160842895508,-66.21868896484375,-78.64176177978516,33.10240173339844,-176.66748046875,375.0973815917969,52.5980110168457,16.370573043823242,32.63297653198242,136.839111328125,57.899757385253906,109.88255310058594,75.18684387207031,17.84064292907715,85.6446533203125,8586.6171875,46.537899017333984,-181.90135192871094,228.4392547607422,-9.414155006408691,-88.87859344482422,-32.27812576293945,70.20796966552734,-118.4107666015625,420.5396728515625,57.0732421875,18.854740142822266,28.08668327331543,146.08412170410156,70.58751678466797,136.78759765625,100.05548095703125,-31.070096969604492,161.26332092285156,7995.7958984375,71.103179931640625,-97.50316619873047,168.60633850097656,35.334808349609375,-15.946525573730469,-92.7716064453125,41.52334976196289,-209.77052307128906,346.5600891113281,52.917274475097656,14.770350456237793,36.80231857299805,132.62051391601562,52.36582565307617,102.83501434326172,67.9762954711914,-22.020998001098633,-11.433525085449219,10312.9501953125,54.96442794799805,-170.38888549804688,225.35330200195312,-5.339009761810303,-86.0718994140625,-275.8765563964844,-86.2165298461914,-402.09228515625,244.6591033935547,48.35731887817383,5.301475524902344,70.6303482055664,141.58995056152344,16.71620750427246,107.24960327148438,16.903301239013672,64.620941162109375,16.800487518310547,11674.646484375,-52.71530532836914,-428.6356201171875,375.6653747558594,-180.09130859375,-401.94818115234375,152.26168823242188,46.49775314331055,876.51861572265625,54.390987396240234,14.021698951721191,22.551877975463867,49.0186882019043,185.47119140625,64.34233093261719,35.90239715576172,50.31096267700195
753,7027265.18844946,-11535031.2902749,0.0018472874864490514,0.0014056031418787202,2.465335736973673,0.004144461221388042,0.002126059285377999,0.9730294722920203,0.005473010002212184,0.0025442161487209958,10,0,4.934874375270041,0.9886040669764841,3.902342861356627,0.9753423736406408,3.4915777722414463,0.9240831450969119,3.280276000373881,0.8830684556317743,3.1531992477539257,0.8527793901739633,3.068773049939563,0.8299005645951489,3.0087249823787383,0.8120807485991832,2.963858969504317,2.963858969504317,1.5760341401101727,0.20441044597896502,TRUE,-154.73135375976562,51.49766540527344,-336.6900329589844,123.48564910888672,26.138179779052734,3.055163860321045,72.04789733886719,74.34049987792969,9.873594284057617,54.05327224731445,10.818950653076172,50.98183059692383,10.349738121032715,14636.3974609375,91.47315216064453,-370.7606506347656,462.7013854980469,43.21345520019531,-328.0724182128906,1.5359711647033691,3.954035037168069e-6,1.8430883884429932,7275.49609375,2721.4462890625,8262.5400390625,3689.24853515625,265.38397216796875,4480.63623046875,30058.287109375,9362.9375,563.76513671875,87.69783020019531,-156.10630798339844,57.526954650878906,-339.4116516113281,112.14863586425781,25.6456298828125,1.824446678161621,77.14239501953125,63.267127990722656,6.6275482177734375,58.67964172363281,8.534600257873535,61.506141662597656,72.14469146728516,16553.189453125,125.30286407470703,-383.424072265625,508.7269592285156,40.17464065551758,-305.0765075683594,-149.17337036132812,65.442718505859375,-328.8408203125,109.02853393554688,26.593063354492188,2.0632717609405518,77.69427490234375,60.92662811279297,7.229953289031982,54.89131164550781,8.537620544433594,48.62494659423828,56.120113372802734,16396.345703125,131.51026916503906,-365.9696960449219,497.4799499511719,44.899085998535156,-303.9494934082031,-163.77151489257812,61.82930374145508,-345.516845703125,78.95027923583984,27.404874801635742,0.01175006479024887,117.37429809570312,58.57861328125,0.38896650075912476,53.79448318481445,1.899476408958435,75.186614990234375,61.16455078125,16741.126953125,125.78669738769531,-399.2966003417969,525.08331298828125,22.88810157775879,-315.9112854003906,-170.99107360839844,37.41073226928711,-346.2935485839844,95.62732696533203,30.017013549804688,0.48760199546813965,114.6919937133789,68.195648193359375,2.8665313720703125,61.1718635559082,2.9733405113220215,69.00638580322266,47.153541564941406,15771.9541015625,92.99756622314453,-394.95458984375,487.9521484375,7.797764301300049,-342.65631103515625,-229.78994750976562,-47.7086296081543,-387.4526062011719,68.55768585205078,22.600255966186523,0.3662256598472595,125.76736450195312,50.97349548339844,1.878035068511963,42.25879669189453,3.235015630722046,102.24447631835938,21.813854217529297,13981.9453125,29.41764259338379,-429.92608642578125,459.34375,-68.40728759765625,-323.5595397949219,-229.32980346679688,-56.71202087402344,-338.6288146972656,127.0000228881836,26.429866790771484,3.571251630783081,70.674285888671875,75.7383804321289,11.068793296813965,60.74073791503906,11.770641326904297,71.36961364746094,20.251890182495117,10629.986328125,-22.766590118408203,-370.3166809082031,347.4444580078125,-64.91253662109375,-329.3412780761719,197.1619110107422,10.334291458129883,823.8077392578125,49.12717056274414,14.573896408081055,7.005477428436279,48.45702362060547,183.6873321533203,69.58661651611328,35.9310417175293,49.733375549316406
