"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"89",1141,0,0,0.000251752829072417,0,1,0,1,0,1,0,0,0
"90",1162,0,0,0.000551900584795321,0.000314548542016089,0.755,0.430302405478005,NA,NA,Inf,Inf,NA,NA
"91",1196,0.000172348587463484,0.000338213624316503,0.00106358450727037,0.00121114804645191,0.958,0.694779618813556,NA,NA,Inf,Inf,NA,NA
"92",1249,0.00111347517730496,0.00211691322031832,0.00216257691452294,0.00152419917459648,1.266,0.701238715228798,NA,NA,Inf,Inf,NA,NA
"93",1304,0.00177304964539007,0,0.0021952043228639,0,2,0,1.79049522551029,0,1.64878048780488,0,0.58249224388496,0
"94",1329,0.00102330293819656,0.00101362750662951,0.00192239540442813,0.000759207417273121,1.505,0.500225174521657,1.39547483428448,0.391735580195799,1.32243560626355,0.319386945376595,0.292073713227737,0.289312127074325
"95",1331,0.00231658052301172,0.00253028776085366,0.00627574759512644,0.00845660101004273,2.035,0.77741840689514,NA,NA,Inf,Inf,NA,NA
"96",1342,0.00810536980749747,0,0.0075350045306072,0,3,0,2.57941856697123,0,2.3666784728487,0,0.947564011896716,0
"97",1385,0.00110987217307335,0.0013428036851794,0.00178254709654481,0.00137305367012403,1.838,0.788909613566967,NA,NA,Inf,Inf,NA,NA
"98",1386,0.00162354134956875,0,0.00155435167579343,0,2,0,1.90848010391547,0,1.83115309411695,0,0.646307168163465,0
"99",1398,0.00405268490374873,0,0.00401336090639501,0,3,0,2.81639502021148,0,2.6746274571303,0,1.03545770552162,0
"100",1406,0.0104463272912471,0,0.00788646945046213,0,3,0,2.54024375880128,0,2.36514129293847,0,0.932260044457809,0
"101",1438,0.00113203750567152,0.00052271752248151,0.00127696404587597,0.000564806914066512,2.248,0.66252164865379,NA,NA,Inf,Inf,NA,NA
"102",1439,0.0113871635610766,0,0.0193715710094507,0,2,0,1.64004936579465,0,1.46006401085632,0,0.494726342477375,0
"103",1441,0.000962586091546021,0.00123877510693526,0.00155977377353672,0.00115468567127663,1.622,0.787232961540442,NA,NA,Inf,Inf,NA,NA
"104",1493,0.0010985597991479,0.000802537350264992,0.00187801548943395,0.000910683108242498,2.399,0.489937790988852,1.8364514781857,0.344222860144654,1.62074624330346,0.30231660297137,0.589843517257271,0.191147365376416
"105",1500,0.00374184505180359,0.00474476064753115,0.00670318807131562,0.00630426277095374,2.551,0.601465510865551,NA,NA,Inf,Inf,NA,NA
"106",1506,0.00164744645799012,0,0.00291321501318347,0,3,0,2.26336540644169,0,1.87691553142917,0,0.81685282354216,0
"107",1529,0.00256200269832638,0.000911563336054975,0.0214791051801686,0.0195292762892253,3,0,1.94698760039354,0.752835422535719,1.78466263784691,0.717939042584508,0.585503123282407,0.407799539806964
"108",1549,0.00150593958013313,0.000669096107387242,0.00161267565568641,0.000523769638013407,2.581,0.493642261848272,2.37363601482138,0.43691523441943,2.2236339430434,0.412841793628559,0.846529815051451,0.191813604214551
"109",1554,0.000990591981473442,0.000882275219620803,0.00435219397540898,0.00405677358773165,1.719,0.693195152550503,NA,NA,Inf,Inf,NA,NA
"110",1555,0.00212689561822232,0.00313735880723066,0.0044270292091022,0.00660885964689647,2.351,0.668015901940397,NA,NA,Inf,Inf,NA,NA
"111",1557,0.000823723228995058,0,0.000640673622551713,0,2,0,1.97962633005252,0,1.96,0,0.682908104700471,0
"112",1565,0.00466236298697944,0.00130648816970224,0.00600519948438358,0.00224229952727814,2.386,0.487074164005075,2.09024003541217,0.398581955057974,1.91332675152141,0.37158320839968,0.719660096218704,0.186609973593911
"113",1584,0.0032723373203161,0.00125946843347982,0.00402529578401837,0.0011281353092167,3,0,2.50718067141569,0.21581611388195,2.23231822344981,0.284255229029487,0.915297560937401,0.0889057971441757
"114",1587,0.0012822218126861,0.000810117091220169,0.00142881934700542,0.000645563996505789,2.582,0.587895927542985,NA,NA,Inf,Inf,NA,NA
"115",1613,0.00654546305710093,0.00496370872097805,0.0128302158377347,0.00633814269777003,3,0,1.86675004679958,0.324324366384295,1.57766333590848,0.277377050137956,0.60816064552394,0.18220853427485
"116",1615,0.00104004160166407,0,0.0232445784317859,0,2,0,1.08060854191832,0,1.03027361592378,0,0.0775243471886632,0
"117",1621,0.0649921507064364,0,0.0541527540965735,0,3,0,2.45658747723694,0,2.26561011497522,0,0.89877318251031,0
"118",1623,0.00464001142889417,0.00145093016689094,0.024421636500327,0.011951205572821,3,0,1.7913735402419,0.623481120633883,1.58352267961184,0.658973521066741,0.532050137864956,0.304599661557518
"119",1624,0.00143010816786612,0.000739536058652633,0.00790354380033959,0.0070054266019139,1.994,0.623179229718351,1.52249544362636,0.522592093725059,1.45718277206924,0.546313075484047,0.368266281225417,0.314450033376655
"120",1633,0.00736290152083475,0.000567617948567153,0.0171014606125474,0.00653740535113451,3,0,1.85927954465457,0.333793969040879,1.59330153137056,0.358074188250906,0.604731547662418,0.174086161507636
"121",1641,0.003696297660711,0.00198916130481393,0.00410933802493483,0.00104121799734366,3,0,2.24068979259597,0.223200809945315,1.96058018929965,0.289513210683394,0.801768660333277,0.100536421865835
"122",1668,0.00430510589825831,0.0075217267979507,0.0111350118145821,0.0119721987561324,2.653,0.516582866399822,1.82935150212957,0.52511998313936,1.6345766516573,0.514965042258509,0.562588898055544,0.289471970178781
"123",1679,0.00810536980749747,0,0.0215431352431049,0,2,0,1.45874008495576,0,1.28101531614905,0,0.377573107650032,0
"124",1683,0.000718110542434253,0.000448831925783982,0.0172971620753659,0.0188247917675624,2.144,0.632189578895178,1.53674578744787,0.599276693021672,1.46811353536899,0.554432397672407,0.360343514252022,0.364249853167847
"125",1688,0.00540508052255801,0.0040470560707409,0.00903769882310459,0.00632281937585458,2.397,0.629115877074155,1.84799217903267,0.510073797665767,1.67516719542059,0.486008556482358,0.573854206165751,0.289458434306628
"126",1691,0.00423992846705029,0.0103012853813613,0.0103289978210311,0.0124314081377478,2.397,0.651010610370377,NA,NA,Inf,Inf,NA,NA
"127",1692,0.00220385674931129,0,0.00433588882415946,0,3,0,2.1562808299348,0,1.76258417543424,0,0.768384899636095,0
"128",1696,0.00114893617021277,0.00211371810985392,0.00601654846335697,0.00555034220527681,1.297,0.692293485647724,NA,NA,Inf,Inf,NA,NA
"129",1722,0.00195402480079652,4.87241919368054e-05,0.00794616274780602,0.00478859582963149,3,0,1.99967551227846,0.691396209617198,1.81520466081045,0.776369504544897,0.636693458643864,0.329322480821482
"130",1723,0.00207391126713062,0.00231144808945992,0.00407372682371015,0.00509730305413976,1.794,0.823554638285911,NA,NA,Inf,Inf,NA,NA
"131",1745,0.00205091192819204,0.000897113793073345,0.00316774837093522,0.00163346265310805,2.572,0.495036423974097,2.11013701441475,0.441966224297916,1.89796065414885,0.447363836674045,0.724675758711037,0.211152797721982
"132",1779,0,0,0.000410549211528004,0.000233987169917349,0.755,0.430302405478005,NA,NA,Inf,Inf,NA,NA
"133",1780,0.0163924820480454,0.0102857334140143,0.0156896494022501,0.0050248286239339,3,0,1.97287832480534,0.479699744488571,1.85132600565884,0.525915247380876,0.648286828686804,0.254427698368922
"134",1781,0.00101626016260163,0,0.00246528182985179,0,2,0,1.49217254900292,0,1.31071287942097,0,0.400233144560452,0
"135",1797,0.00106612860202634,0.00103441982667864,0.00197608333733328,0.00169396269577329,1.63,0.762680589553506,NA,NA,Inf,Inf,NA,NA
"136",1801,0.00137322903525523,0.00114871144964206,0.0041644229719122,0.00563349699361886,2.014,0.76314244174098,NA,NA,Inf,Inf,NA,NA
"137",1804,0.00329997946584956,0.00436469870843028,0.00664178097170972,0.00634796901500962,2.537,0.577030297266929,1.96193737403908,0.556616262520557,1.78697481947548,0.557651638921734,0.632086642423563,0.293696469462176
"138",1805,0.00441661432629424,0.00494555520405603,0.0131045114137108,0.0169689685459489,2.313,0.692466974310334,NA,NA,Inf,Inf,NA,NA
"139",1836,0.00304841425766504,0.00306134480850781,0.00485148007092673,0.00414749264688363,2.578,0.588440534176791,NA,NA,Inf,Inf,NA,NA
"140",1837,0.00393723865658401,0.00878248424509574,0.0105108867157864,0.00969531907789887,1.844,0.745801729831877,NA,NA,Inf,Inf,NA,NA
"141",1848,0.00488117711638618,0.000281242791764706,0.0072287903723943,0.00205298971806801,3,0,2.43838751098518,0.2737537972731,2.14077306613708,0.383130036816337,0.885212282706703,0.109957949792923
"142",1856,0.00265236089169739,0.00106244069013728,0.00456603418079979,0.00166786361859957,2.272,0.445212549479699,1.79453517994436,0.282553697465272,1.58264482483708,0.220297370125013,0.57218330976959,0.159268192625609
"143",1857,0.00106666666666667,0,0.00136872678149274,0,2,0,1.77325577457897,0,1.62490677049447,0,0.572817277589312,0
"144",1860,0.00139175355463559,0.00163845838527642,0.00268966786134336,0.00188656654408018,1.875,0.702758044328821,NA,NA,Inf,Inf,NA,NA
"145",1891,0.00844512369631609,0.0116317798309377,0.0246180513878618,0.0209364597639433,2.625,0.48436516143258,1.7543290872241,0.491033207910704,1.56087946531241,0.469008959782559,0.52457388024881,0.2722178689986
"146",1892,0.00116542363891978,0.00086177153837596,0.00441543524248555,0.00595647207072497,2.171,0.711523200791987,NA,NA,Inf,Inf,NA,NA
"147",1900,0.00142493638676845,0,0.0049897311826823,0,3,0,1.68095040453038,0,1.35939998356713,0,0.519359350440009,0
"148",1910,0.00540337423312883,0.000766442703497252,0.0210625085207907,0.00993932677253111,2.257,0.437198058255228,1.53552157595739,0.284396111956014,1.38493256395412,0.332448722390189,0.41249264106472,0.179002915497757
"149",1911,0.00102921043785192,0.000681281494253735,0.00657992151987969,0.00474816276210383,1.818,0.596012777741575,1.32964106660154,0.351153392780362,1.25512486382455,0.356532648930152,0.25388140876962,0.242220642097292
"150",1912,0.0069136380081082,0.0122969772350163,0.0134063828748568,0.0124083067362254,2.5,0.613495213002006,NA,NA,Inf,Inf,NA,NA
"151",1915,0.00491923298551881,0.00304437763869048,0.00646153377201705,0.00299644897980224,3,0,2.37196711790668,0.34006399162299,2.10280582903747,0.404078504107042,0.852789185772955,0.150524646809103
"152",1940,0.0161310105672676,0.034015824831103,0.0362169025360765,0.0283220401896004,2.633,0.482227688487031,1.70868186026779,0.550085976353477,1.55918607509311,0.535102742682334,0.487121177574868,0.307255104288193
"153",1954,0.00196504559270517,0.00106430888196098,0.00273650793650794,0.000931104614688854,2.257,0.437198058255229,1.83452272634493,0.32628575824638,1.64172238887782,0.276962282963057,0.591299116824353,0.175344075644967
"154",1960,0.00400009488016641,0.00224434220636742,0.0040064631811889,0.00129667518670164,2.404,0.490942995698105,1.98882784511413,0.481590775168367,1.86733287973706,0.495374988229975,0.657129154034068,0.249784247035989
"155",1962,0.00243478260869565,0.00241659023861954,0.00500442380475612,0.00207646651927124,1.504,0.500234179394247,1.3718208059921,0.369042610649141,1.2911520591784,0.288976609924709,0.278502962255359,0.276422025362452
"156",1963,0,0,0,0,0,0,NA,NA,Inf,Inf,NA,NA
"157",1964,0.00644703905107545,0.00669072118375726,0.0130013371245008,0.0106471588727703,2.375,0.634647758821992,1.76120096745239,0.467412651723237,1.57721877528692,0.420418820706589,0.529433011507359,0.274600688156702
"158",1966,0.00171917808219178,0.0017131718686263,0.0118315733263587,0.00638903252523254,1.502,0.500246185638879,1.14724120047443,0.14672679064985,1.07672543002177,0.0764573779081529,0.129116497049346,0.128665408669299
"159",1967,0.00190084517226309,0.00249462371345974,0.00386074590704822,0.00296738492062036,1.675,0.726569269170462,NA,NA,Inf,Inf,NA,NA
"160",1969,0.00576737721314738,0.00310398844784609,0.00832993038437392,0.00408866229150134,2.478,0.499765710874372,2.00374709951987,0.402711949656102,1.79503716830099,0.377303215247193,0.674602120189019,0.203375118524605
"161",1970,0.00523854326026207,0.0117938972713036,0.0137423589598487,0.0121200732392162,2.704,0.45671938057476,1.91799313534177,0.666802667159185,1.78771556188898,0.697347241480594,0.592176254411158,0.341970378509391
"162",2001,0.00161576354679803,0.00164264745988109,0.00248347144257329,0.000905889218290044,1.492,0.50018615153379,1.43615688197413,0.443413886706541,1.39086260352516,0.397365978527908,0.31228325148181,0.317479182412898
"163",2002,0.00678571428571429,0,0.0063145896656535,0,2,0,1.92009993466515,0,1.85112238488209,0,0.65237723398994,0
"164",2009,0.00217439562734303,0.00255478981116026,0.0029324698470152,0.00181967576882167,2.212,0.689587943290433,NA,NA,Inf,Inf,NA,NA
"165",2012,0.00237341772151899,0,0.00186947032650934,0,3,0,2.62195302343166,0,2.44903481972297,0,0.963919468869665,0
"166",2014,0.00921658986175115,0,0.00935669098045006,0,3,0,2.33142031976838,0,2.08289960487567,0,0.846477661159353,0
"167",2015,0.0038619741694041,0.00320716477928865,0.00395225920968835,0.00163943535510249,2.026,0.636969174866201,1.7773754953192,0.561862727860063,1.69238978849741,0.562015720378585,0.523212792944536,0.327402976262083
