"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"18",507,0.00651817591298373,0.00415212692824297,0.0151123816825443,0.00732391887753201,4.538,0.498803372888364,2.68338423898979,0.596039356044771,2.18658237820185,0.56837853482013,0.961357260143665,0.230533300143302
"19",519,0.00452330037778045,0.00183522153381907,0.00531206097176131,0.00180093798784247,4.186,0.736169780652499,3.49265692982678,0.67741353523376,3.14218455678068,0.67503844215929,1.23021336934428,0.207712962044404
"20",520,0.00254754385687405,0.0018621519401023,0.00429044671044345,0.0022959291396764,4.212,0.756060597854184,3.15105887759416,0.706874204064979,2.68732638845852,0.7271710823397,1.12064904665077,0.238822082558023
"21",521,0.00509826572423438,0.00273628322127652,0.00676422032732982,0.00353478351059328,4.892,0.310535718448671,3.72155766849576,0.643567347690637,3.23212878544348,0.746800491365435,1.29698420554678,0.192906126492511
"22",522,0.00514126246265887,0.00302506617072832,0.00620087387240497,0.00262909918533683,4.081,0.822870655763173,3.34306353455055,0.742076737677521,2.99039938293387,0.732316997664288,1.17917683445337,0.244389726417765
"23",523,0.00449788443255619,0.0012128709638862,0.00450643070673613,0.000992475435975862,4.659,0.47428255707325,4.24383473064155,0.47500869790289,3.94860783497007,0.529830057776769,1.43889782043449,0.116139145547296
"24",527,0.00168120559346752,0.00149748970570784,0.00258960347263926,0.00115294232856209,3.054,0.947619112292479,NA,NA,Inf,Inf,NA,NA
"25",528,0.00196454986375448,0.000387708068232816,0.00213562653844508,0.000431712516180007,4.382,0.486119648144686,3.95896557881803,0.455773569792578,3.62823716679768,0.478242355596327,1.36947230618767,0.113723731317696
"26",559,0.000188449848024315,0.000394428944833676,0.000507598784194528,0.00021107642596807,1.896,0.708297738021012,NA,NA,Inf,Inf,NA,NA
"27",560,0.00296355022702541,0.00167975774490941,0.0033420484821194,0.000789136022145641,3.551,0.570722984226781,3.095148788174,0.504376995264679,2.83035832186887,0.495427588313115,1.11671536875258,0.161768195896231
"28",561,0.00139762403913347,0,0.00774396762777718,0,4,0,1.60248872975047,0,1.26727515843394,0,0.471557876870935,0
"29",564,0.00134139023187281,0.0011006059560565,0.00532936848282573,0.00317468739965248,3.15,0.722510914811687,1.97673041884466,0.561166940184246,1.69473141396715,0.561440544940877,0.644835104049513,0.265542851215268
"30",576,0.00607302852834842,0.00338458256577033,0.00771988470312723,0.00350083772509145,4.776,0.444996653944743,3.56816099188373,0.635322582547457,3.10162454074794,0.701323084003688,1.25464819847111,0.191970601175351
"31",577,0.00598240952995795,0.00270132216759589,0.00763964156418213,0.00320522662045839,4.854,0.367176822278883,3.76458629146509,0.62907508387678,3.28977134697439,0.735216994783858,1.31027726733523,0.180403968993142
"32",578,0.00470748638791078,0.0019292964850648,0.00586779977437563,0.00240387338433861,4.541,0.595544854459911,3.6657526408615,0.677753634383882,3.24685495844397,0.757054547082072,1.28039676544635,0.198370577163343
"33",579,0.00519342874239736,0.0021116985118612,0.00626155865316148,0.00247570921453541,4.453,0.646690968863193,3.69480354853003,0.68447274746191,3.30335679743902,0.754760192372385,1.28819938891965,0.199088630103996
"34",580,0.00483165952767759,0.00246903612986397,0.00696175218061305,0.00379945531052858,4.547,0.600125946073952,3.42228378913675,0.774433215928222,2.98987937430359,0.852193499719051,1.20212528191667,0.244684892902907
"35",582,0.00128400126757612,0.00122815372820859,0.00410538573750721,0.00320196227015925,3.259,0.9585602943153,NA,NA,Inf,Inf,NA,NA
"36",583,0.00309642076014795,0.00343159937381836,0.00683575224503798,0.00550102456106232,4.105,0.846576453541967,2.79535980359682,0.822881282518084,2.38583753634482,0.813961256860408,0.981775695569771,0.31148602827306
"37",614,0.00331873187601547,0.00471493667460281,0.0142764080644816,0.00982066041671833,3.552,0.836657633680583,2.03287746414134,0.576850590893621,1.7366524070456,0.520562275047127,0.668963773745795,0.286897779705133
"38",631,0.00586113640275647,0.00322143128613035,0.0145773714919448,0.0126903557199947,4.731,0.443661848524116,2.95896171336146,0.893937731534784,2.49502839995517,0.898431206937571,1.03291857198406,0.334610479746566
"39",632,0.00603556072281416,0.00207586242290427,0.00620921163561213,0.00166549937854134,4.695,0.460637804774195,3.8770291401819,0.563095786193794,3.52706182198304,0.632690873312416,1.34392934308091,0.151788529825608
"40",634,0.00406943654617678,0.00216583355503387,0.00557115629999916,0.00173843088870311,5,0,3.88986540433403,0.39976499785236,3.31234838719475,0.529674325248559,1.35301309847502,0.104126783489885
"41",637,0.0025599360511232,0.00154164984722493,0.00297155787442776,0.00059322057728518,4.258,0.437752929890398,3.49345343915154,0.379449212355311,3.11209070709803,0.41019768755805,1.24523135863435,0.10539957128983
"42",669,0.00144088456370332,0.00151357244922773,0.00433999397763704,0.00304695067186868,3.743,0.812164152502816,2.42925264290029,0.725112078612247,2.06070585062688,0.701702064547949,0.843278218675298,0.29974788296275
"43",686,0.0047100659472744,0.00335666880968551,0.00711717570832026,0.00359419171652272,4.682,0.516858919960896,3.19805798151874,0.672143400893531,2.71004508610271,0.709763482130445,1.13818948314714,0.227685550494696
"44",689,0.00863661136253222,0.00637137395042999,0.020479018422035,0.0129925995659963,5,0,3.15610839492058,0.927895534476709,2.63103294295879,1.00833911040953,1.10476889686157,0.301689710486233
"45",725,0.00162221592310141,0.000962952816766416,0.00193206451895486,0.000779287001006684,3.914,0.897446048188638,3.33102420213294,0.792206151384407,3.01012748677699,0.767427949603443,1.17051709075112,0.268778540909286
