"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"69",1970,0.0022684254544921,0,0.0140494463836461,0,10,0,3.26253685790467,0,2.5040680310453,0,1.18250507002704,0
"70",2009,0.00120809082964028,0.000222121910051621,0.00290649147974928,0.000353350824500436,10,0,4.9495309150038,0.331338126306526,4.08877744274508,0.351974043308968,1.59707616289503,0.0664589837143246
"71",2018,0.00299717659403087,0.00235032046022787,0.0155030792797393,0.00729154445806865,10,0,3.46829812280447,0.86389126594611,2.65048550589794,0.752649160036681,1.21075921308671,0.262445221572931
"72",2025,0.00178936605316973,0,0.00206911426901306,0,10,0,7.34719755675682,0,6.38355322832405,0,1.99431895572223,0
"73",2067,0.00171275446801093,0.00104129345278447,0.00373716894846863,0.00172996735159556,10,0,4.80612841222499,1.15403938846837,3.83639340021768,1.14394291295542,1.53899404922988,0.254875737550242
"74",2071,0.00393197097347416,0.000985761521222582,0.00741561000709469,0.00134666234534745,10,0,5.47213476723062,0.51149976329251,4.2833158962365,0.507777053019412,1.69533201374056,0.0931106568226649
"75",2072,0.0016026979341452,0.00102688758675827,0.00474194328490424,0.00178186250141941,10,0,4.278697869464,0.874743666016599,3.40652279852301,0.823251217446656,1.43143005655309,0.215718798560772
"76",2075,0.00109851049907658,0.000555359089905967,0.00585980061146558,0.00438454251873536,10,0,3.51869866987145,1.52764547076581,2.7671789460522,1.43931603659909,1.16890796760321,0.419901734232377
"77",2076,0.00104295505600639,0.00172857738157905,0.0160003331426477,0.00929061520960956,10,0,2.5665802702611,0.839950599610038,2.19279108353015,0.790126180802093,0.887798744296727,0.336528232728248
"78",2079,0.00179210374347646,0.00065645740886787,0.00420160321528717,0.00272310351934945,10,0,4.80925889580303,1.94291050003731,3.97458081847433,2.00045410810933,1.47560434891722,0.45320226289462
"79",2110,0.00110905077892937,0.000615554965646458,0.00184374740532626,0.000606154197584435,10,0,5.08935106419737,1.03673574041099,4.32529378431519,0.969694059110934,1.60504305024462,0.215370705681011
"80",2129,0.00166110234929432,0.00074244466612818,0.00357186456309103,0.00205113156487861,10,0,4.93995053984533,1.69680255258542,4.01655743936318,1.81386477619188,1.53316246665168,0.36775397386984
"81",2130,0.0014978357951122,0.000867121853158876,0.0046688950893307,0.00451717958904026,10,0,4.60891423058438,1.63647220414003,3.67775380121695,1.54817764998146,1.45067616641916,0.418740423499841
"82",2166,0.000399219046602396,0.000392855031458212,0.000928732395886305,0.000294839127820305,10,0,4.08637179504357,0.974976598815647,3.65003960776003,0.865790326615967,1.37641717189709,0.258342228789877
"83",2180,0.00342547996533942,0.000624528314182606,0.010558393450789,0.00135366740273393,10,0,4.60578894323408,0.341891055274498,3.8209447948548,0.380270549652064,1.52453879824112,0.074693402278308
"84",2227,0.00136079816848875,0.000688498371763079,0.00235214337427685,0.000961649785658474,10,0,5.21135723882374,1.11710152675725,4.31319488966137,1.10348294606775,1.62645553059741,0.225848204323306
