"","cells","pi"
"196","30728",0
"197","30728",0
"198","32892",0.0161667315932996
"199","33252",0.0381102126385145
"200","32892",0.00101317122593718
"201","47269",0
"202","41526",0.00202634245187437
"203","41532",0.00202634245187437
"204","40447",0.00275027502750275
"205","44040",0
"206","40447",0.00311526479750779
"207","41526",0.0060790273556231
"208","33977",0.0687063875469673
"209","45829",0.00453955901426719
"210","45467",0.00157977883096367
"211","33942",0.00202634245187437
"212","33942",0.00421274354923644
"213","33628",0.00204498977505112
"214","33581",0.0351063829787234
"215","33941",0.0212892281594572
"216","33581",0.00202634245187437
"217","42242",0.00204498977505112
"218","41526",0.00060790273556231
"219","41526",0.00476190476190476
"220","41526",0.00101317122593718
"221","41532",0
"222","41532",0
"223","41532",0.00405268490374873
"224","41532",0.00547112462006079
"225","41532",0
"226","41532",0
"227","41532",0.00785207700101317
"228","42242",0.00293255131964809
"229","42242",0
"230","40084",0
"231","30728",0.0192502532928065
"232","30728",0.0567375886524823
"233","33581",0
"234","33942",0.00759878419452887
"235","41532",0.00810536980749747
"236","41882",0.00102092904543134
"237","43682",0.00379939209726444
"238","45123",0
"239","40815",0
"240","40795",0.00288600288600289
"241","41526",0.000960614793467819
"242","42242",0.000721500721500722
"243","38659",0.0030441400304414
"244","30346",0
"245","30367",0
"246","30728",0.00600876955556758
"247","40456",0
"248","30728",0.0032
"249","38273",0.0109243697478992
"250","30728",0.00869754294411829
"251","38273",0.00423076923076923
"252","32503",0.00101317122593718
"253","38273",0
"254","30728",0.0069094304388422
"255","30361",0.00457172479209406
"256","31802",0.00427480916030534
"257","32504",0.00304130120643882
"258","30359",0.0126811594202899
"259","30361",0.00895998411526362
"260","30721",0.00857612781954887
"261","30722",0.0085725677830941
"262","30725",0.0045462256149279
"263","31084",0.00505544683626875
"264","31441",0.00796324655436447
"265","31804",0.00811770674784373
"266","29641",0.00224604389994895
"267","30002",0.00261101581856299
"268","30363",0.00425716016267197
"269","30721",0.00300873340400828
"270","31081",0.0373525557011796
"271","31441",0.00224900547481193
"272","31804",0.0621874320504457
"273","30002",0.0150205761316872
"274","30361",0.0176850039863738
"275","30362",0.0141093474426808
"276","30721",0.0131002331002331
"277","30722",0.020420877422423
"278","30725",0.0112130479102956
"279","31441",0.0162354134956875
"280","31802",0.00795107033639144
"281","31804",0.0190766108574328
"282","40451",0.0101936799184506
"283","29640",0.00101471334348047
"284","29641",0.00152671755725191
"285","30002",0.0126578764746704
"286","30361",0.00677083333333333
"287","30362",0.0100456621004566
"288","30363",0.00568239472349061
"289","30721",0.0119233922050823
"290","30722",0.0127647506604773
"291","30724",0.0091324200913242
"292","31444",0.0623052959501558
"293","31804",0.0507356671740233
"294","32504",0.00894077410407115
"295","29640",0.00584680712069247
"296","30002",0.0056276053728578
"297","30359",0.00605592966704078
"298","30362",0.00716005633546863
"299","30363",0.00605585636933599
"300","30721",0.00687284253428659
"301","30722",0.00694031437468878
"302","30723",0.00753751409489114
"303","30724",0.00664546062361975
"304","30725",0.00765696784073507
"305","31082",0.00759814897745932
"306","31441",0.00720446473871131
"307","31444",0.00710299340436327
"308","31802",0.0030441400304414
"309","31804",0.00718104827693869
"310","32504",0.00578132559264635
"311","40451",0.00502899877899878
"312","29640",0.00309460654288241
"313","29641",0.00429768882843788
"314","30002",0.00194486724167089
"315","30359",0.00077487200774872
"316","30361",0.00409626216077829
"317","30362",0.00560897435897436
"318","30363",0.00178604357103343
"319","30721",0.00454375327494573
"320","30722",0.00712509000161413
"321","30723",0.00702910488742449
"322","30724",0.00232774674115456
"323","30725",0.00636859323882225
"324","31082",0.00758759043031541
"325","31084",0.00209920433384121
"326","31441",0.00547945205479452
"327","31444",0.00558092338914257
"328","31802",0.00853658536585366
"329","31804",0.00453853604538536
"330","32504",0.0055677039529016
"331","29640",0.0161187641377816
"332","29641",0.0199137493658042
"333","30002",0.0111069792028422
"334","30359",0.0134075595431125
"335","30361",0.0101781170483461
"336","30362",0.00956729723853011
"337","30363",0.0111988191503016
"338","30721",0.0120241827138379
"339","30722",0.0110700735676961
"340","30723",0.0114000071924336
"341","30724",0.0132190067881386
"342","30725",0.0109482229164998
"343","31081",0.00987654320987654
"344","31082",0.0103393972305186
"345","31441",0.0125376518070582
"346","31444",0.0125328083989501
"347","31802",0.0133437990580848
"348","31804",0.0135555234239445
"349","32504",0.00934267180240438
"350","32142",0.00671259494788907
"351","41526",0.00182370820668693
"352","41532",0
"353","41522",0
"354","41882",0.00160771704180064
"355","40795",0
"356","40795",0
"357","47270",0
"358","41526",0.00303951367781155
"359","41526",0.00810536980749747
"360","40447",0.0276854928017719
"361","33252",0
"362","40451",0.000789889415481833
"363","40456",0
"364","41526",0.0815899581589958
"365","31081",0.14734375
"366","37933",0.0431125131440589
"367","38656",0.00102249488752556
"368","40459",0.000901306894997747
"369","40815",0.0105820105820106
"370","38652",0.0120385232744783
"371","39734",0.00505282498851631
"372","40447",0
"373","40452",0.0127970749542962
"374","38659",0.0217028380634391
"375","37936",0
"376","39734",0.00114351057747284
"377","40452",0.00224845418774592
"378","40814",0.0068259385665529
"379","44040",0.00310880829015544
"380","41882",0.00526592943654555
"381","41526",0.0656441717791411
"382","42242",0.00364672364672365
