cells,avg_pi,median_pi,sd_pi,var_pi,richness,hill_1,hill_2,hill_3,hill_4,hill_5,hill_1_c,hill_2_c,hill_3_c,hill_4_c,hill_5_c,hill_1_r,hill_2_r,hill_3_r,hill_4_r,hill_5_r
1064,0.00221691138710872,0.000979131792785494,0.00337377851024535,1.13823814361933e-05,22,9.78383123735824,6.85205281042841,5.4795523514109,9.78383123735824,9.78383123735824,0.444719601698102,0.311456945928564,0.249070561427768,0.217660267217068,0.200190928971694,4.95863516565178,4.21790893738248,3.72647253784534,3.31570064562237,3.3982643090593
1418,0.00187256019323977,0.00121864790805428,0.00183353119182793,3.36183663140593e-06,26,16.0577721659565,13.5284604513316,12.1148561636343,16.0577721659565,16.0577721659565,0.617606621767556,0.520325401974293,0.465956006293628,0.432636368784106,0.410752560060358,6.25748116263113,5.77060621798529,5.13543357357787,4.93644855669148,4.59884304818799
1427,0.00262777390105385,0.00135034386213274,0.00301708192872517,9.10278336464001e-06,294,160.591545660172,127.065490643961,110.565904174114,160.591545660172,160.591545660172,0.546229747143441,0.432195546408029,0.376074503993585,0.342258509191298,0.318642211173213,5.79780414740072,4.98290283687368,4.31874905896679,4.00388267201185,3.79276262502886
1428,0.00358125240753941,0.00226864659989853,0.00443631204710899,1.96808645793244e-05,16,8.45164597978775,6.56109234475853,5.63048322160537,8.45164597978775,8.45164597978775,0.528227873736735,0.410068271547408,0.351905201350335,0.319102164795411,0.298733426026889,5.75308614560056,4.61395545876584,4.16923824201525,4.00907755029596,3.80810966892184
1432,0.00240868604305146,0.00138000364221682,0.00318317737146315,1.0132618178195e-05,27,14.1767848946639,10.0679154436495,8.31819901033466,14.1767848946639,14.1767848946639,0.525066107209775,0.372885757172205,0.30808144482721,0.27503412567303,0.255414562856325,5.75655109898841,4.59224165660448,4.06606990070636,3.75580571407506,3.57276943548979
1433,0.00330483972302559,0.00164733769356024,0.00436826590700796,1.9081747034328e-05,50,26.0782302861118,18.43551574898,14.7855145209708,26.0782302861118,26.0782302861118,0.521564605722236,0.3687103149796,0.295710290419415,0.257911804886104,0.235942844819655,5.88544347275765,4.60072641789719,4.42227275635683,3.87216790700801,3.77992304445101
1444,0.00341344892977001,0.00172760628825224,0.00388251821668849,1.5073947702918e-05,86,49.8080782905021,37.7412075261549,32.0418609791598,49.8080782905021,49.8080782905021,0.57916370105235,0.438851250304127,0.37257977882744,0.331723427318558,0.30239475267272,6.12692901982532,4.89842312172887,4.58596140993797,4.08286603455208,4.0224953523102
1582,0.00221105556485712,0.0012599566699531,0.002847434548317,8.10788350694926e-06,80,41.8054059428328,30.3289792482687,24.4730141196937,41.8054059428328,41.8054059428328,0.52256757428541,0.379112240603359,0.305912676496171,0.263749863208749,0.236700168715891,5.70836923001026,4.66270168356579,4.11522813456358,3.91815612468484,3.58104119266731
1585,0.00488209586699191,0.0030582761079215,0.00514159213746422,2.64359697080339e-05,23,14.0253610345703,11.1601325971303,9.69219940355896,14.0253610345703,14.0253610345703,0.609798305850882,0.485223156396968,0.421399974067781,0.383235770512036,0.358683098274607,6.70341167785101,5.34989212181046,4.88550697445147,4.77011736309353,4.23075907074361
1588,0.00264078431573397,0.00104974510257962,0.00314936089185055,9.91847402711769e-06,38,19.6939341824023,15.934035729639,14.1385720934271,19.6939341824023,19.6939341824023,0.518261425852691,0.419316729727343,0.372067686669134,0.344051106157948,0.325046003680351,5.21953914730622,4.68448832658114,4.09554920701731,3.80015203806168,3.88144711895432
1589,0.00490848433914927,0.00395136778115502,0.00439706338874525,1.93341664446439e-05,15,9.33662537539006,8.57645117219364,8.16340502965203,9.33662537539006,9.33662537539006,0.622441691692671,0.571763411479576,0.544227001976802,0.526575601413331,0.513892985918258,6.54106318228864,5.84486721893911,5.44183411350082,5.34764101973286,5.11502601067872
1591,0.00429374077454196,0.00259082356346794,0.00474053051535312,2.24726295669941e-05,20,12.559921414,9.26787155291984,7.5259750729956,12.559921414,12.559921414,0.6279960707,0.463393577645992,0.37629875364978,0.327426850189266,0.298356224152257,6.76579948881523,5.52185068322235,5.04184191359684,4.62533849657525,4.53036467206077
1798,0.00255418728704126,0.0015328656594663,0.00293946416216916,8.64044956067686e-06,13,7.05119253303987,5.84912150827799,5.32819872868595,7.05119253303987,7.05119253303987,0.542399425618452,0.449932423713691,0.40986144066815,0.389198874683762,0.376861706018184,5.71515054955002,4.807593524579,4.57012418205776,4.05545752752844,4.01395458962592
1847,0.00102693305799074,0.000665318388367939,0.00145024074757589,2.10319822592947e-06,20,10.0919717902263,6.90939660358631,5.36427565188937,10.0919717902263,10.0919717902263,0.504598589511313,0.345469830179315,0.268213782594468,0.231182262512635,0.211617351782911,5.50945796937663,4.88305464701663,4.39084827925513,4.21051598019572,3.90181720066072
1942,0.00264519997585365,0.00107461983417577,0.00427292958146984,1.82579272082001e-05,47,19.7937608288991,13.2251149325862,10.6808126939568,19.7937608288991,19.7937608288991,0.421143847423384,0.281385424097579,0.227251333913975,0.201884329636268,0.187646024982902,5.12889294581254,3.93167351017824,3.54453666070552,3.06973726057756,3.29242909822854
2123,0.00295642328650348,0.00174249982331679,0.00358734003503256,1.28690085269474e-05,24,13.5217916986406,9.95435645555358,8.09279425913876,13.5217916986406,13.5217916986406,0.563407987443359,0.414764852314732,0.337199760797448,0.295157264482364,0.270372137341765,6.19298844854145,4.7103570093039,4.45020369121091,4.40664576146101,4.18799534723168
2134,0.00301036178390298,0.00172959585072539,0.00359466352707276,1.29216058728672e-05,92,50.4673708214395,38.1684340489294,31.6582557018478,50.4673708214395,50.4673708214395,0.548558378493907,0.414874283140536,0.344111475020085,0.302007421766544,0.274514523730233,5.6976714549518,5.17377202987718,4.29325233687265,4.1914843129844,3.8590292210357
2281,0.00259771142779036,0.00139936036245983,0.00329171346624778,1.0835377543877e-05,240,122.660753605425,92.3431521527377,76.5082766193379,122.660753605425,122.660753605425,0.511086473355937,0.38476313396974,0.318784485913908,0.279176194558829,0.253288493255268,5.6856520148742,4.45036389146814,4.06478188547731,3.68016610570906,3.66527866364844
2459,0.00423992503539701,0.00256303877836709,0.00454337316449988,2.06422397118976e-05,13,8.48309263413889,6.31088530977768,5.31449380673373,8.48309263413889,8.48309263413889,0.652545587241453,0.485452716136744,0.408807215902595,0.370142659816703,0.347998175930353,7.14395555988633,5.66765394940295,5.00982477850465,4.30681562286186,4.35789406506069
2463,0.00351867009253558,0.00101816302993985,0.00392919817964877,1.54385983349552e-05,13,7.19383198078438,6.04360127444439,5.62825551773859,7.19383198078438,7.19383198078438,0.553371690829568,0.464892405726492,0.432942732133737,0.415231506179941,0.402990620546267,5.67629473438314,4.97704875775824,4.3366681126755,4.62055718320464,4.20524562113736
2472,0.00255179874516752,0.00147894725100607,0.00401355791479308,1.61086471353982e-05,23,9.58402500354502,6.83252383463536,5.72893035368262,9.58402500354502,9.58402500354502,0.416696739284566,0.297066253679798,0.249083928420984,0.224913027287134,0.210561750498094,4.8695643851487,4.01365580579486,3.54415375537975,3.13475907983596,3.09718192385444
2493,0.00362775159570284,0.00140880467356708,0.00548055912188219,3.0036528288446e-05,28,12.5819959522078,8.74781573358681,7.25625300096286,12.5819959522078,12.5819959522078,0.449356998293136,0.312421990485243,0.259151892891531,0.232576739628059,0.216568885864996,5.28239933484994,3.85408387258913,3.58168896944677,3.21555150240859,3.35416750654907
2524,0.0019607757345791,0.00083811023721066,0.00270248993313068,7.30345183867268e-06,66,31.1940461865561,22.9896111473389,19.1846137177257,31.1940461865561,31.1940461865561,0.472637063432668,0.348327441626346,0.290675965420087,0.259556804049751,0.240513443908222,5.03836032567006,4.34559975079763,3.68034994193278,3.53176446672235,3.33894373417485
2613,0.00213762647356228,0.00107594314612899,0.00292957436117946,8.58240593768004e-06,831,401.380767440989,288.947468911741,231.221335108434,401.380767440989,401.380767440989,0.48300934710107,0.347710552240362,0.278244687254433,0.237169906481137,0.21000595184464,5.4714279881355,4.55524194495436,4.23892810143897,3.78272657581634,3.49761817732636
2614,0.00156319319579114,0.000985940814853588,0.00177942548730021,3.1663550648536e-06,12,7.04006183768958,5.48494547003166,4.75458279583927,7.04006183768958,7.04006183768958,0.586671819807465,0.457078789169305,0.396215232986606,0.365134332743834,0.347169516469569,6.28233093722252,5.23617148304446,4.63377388046154,4.16266902146989,4.22490702327533
2615,0.00260684789657843,0.00184321697118002,0.0025461072688856,6.4826622246721e-06,23,14.5213955317034,12.0263554293847,10.770832221156,14.5213955317034,14.5213955317034,0.631365023117539,0.522885018668902,0.46829705309374,0.437946299791044,0.419094680551262,6.51910392696653,5.54956262261692,5.04312611486423,4.72542501186779,4.57902344846019
2817,0.00252154794006476,0.00126767021670033,0.00344137335914591,1.18430505970392e-05,454,221.036517698171,158.822439915292,126.303553515683,221.036517698171,221.036517698171,0.486864576427689,0.349829162809014,0.278201659726173,0.235978274175172,0.208654021176716,5.21404014120672,4.69603621226898,3.85470062833426,3.74198915224461,3.48028437376385
2818,0.00257965957704056,0.00131155367377302,0.00329995938150398,1.08897319195761e-05,868,453.952050001256,329.471064503917,269.557676958936,453.952050001256,453.952050001256,0.52298623272034,0.379574959105895,0.310550319077115,0.271329192337546,0.24633216707799,5.63284591227797,4.5022712681093,4.1378800103634,3.81911591177104,3.8189350520347
2820,0.00280354577280852,0.00144835193613908,0.0038611976122718,1.49088470010134e-05,217,111.283284712952,75.1361535017919,55.1957172025157,111.283284712952,111.283284712952,0.512826196833878,0.346249555307797,0.254358143790395,0.201545285289534,0.17034806597099,6.09219679572044,4.78251403557575,4.06622594947938,3.97393773365542,3.64974022221172
2829,0.00307249895735233,0.00173167786062364,0.00381135431769716,1.45264217350288e-05,609,321.610909462546,240.118435255875,197.914184549387,321.610909462546,321.610909462546,0.528096731465592,0.394283144919336,0.324982240639388,0.282988028754154,0.25432326986611,5.86517629892572,4.82241008605672,4.03116333400969,3.80294119768513,3.67352487541888
2960,0.00396935275326284,0.00364741641337386,0.0033630790426923,1.13103006473962e-05,53,36.9014438092468,31.0976769881855,27.1132850157136,36.9014438092468,36.9014438092468,0.696253656778241,0.586748622418595,0.511571415390822,0.457374172801211,0.418015993333763,7.28783201623548,6.38004199067991,5.48223007250019,5.64657276765958,5.07117210315032
2973,0.00237173914566345,0.00122801205053766,0.00242165005147727,5.86438897181988e-06,12,7.53427232629925,6.13605693622148,5.58019025762357,7.53427232629925,7.53427232629925,0.627856027191604,0.511338078018457,0.465015854801964,0.442380584665947,0.428988339311395,6.56647997618837,5.26864427013171,4.97508186502301,4.42884986316235,4.51223780894596
2975,0.00187993018365003,0.00101471334348047,0.00197689442900125,3.90811158341618e-06,19,10.9511419228049,9.27908035497815,8.53787638205243,10.9511419228049,10.9511419228049,0.576375890673944,0.488372650262008,0.449361914844865,0.427237098992998,0.412557358010901,6.02384083614477,4.95408710045347,4.73099106774906,4.43448892706887,4.39944602541035
2978,0.00323699951896091,0.00118683384830758,0.00390631795890076,1.52593199960306e-05,22,11.0854995033211,9.20462985577068,8.42028678058276,11.0854995033211,11.0854995033211,0.503886341060048,0.418392266171395,0.382740308208307,0.362961321989765,0.350060647757724,5.42859018689008,4.30237293433649,4.01522727933438,3.87752395034808,3.89353743784028
3167,0.00305495909654826,0.00146563465386626,0.00408622325009425,1.66972204496108e-05,254,128.532245775546,91.2995407106867,71.6860623462269,128.532245775546,128.532245775546,0.506032463683253,0.359447010671995,0.282228591914279,0.233438825136205,0.200693036781538,5.49981560141659,4.58002213987685,4.06649127759651,3.67086475532054,3.59600249547502
3189,0.00321665712468701,0.00175770791048823,0.00402851559232439,1.62289378776007e-05,309,167.384046929787,120.542573989812,92.7198978618203,167.384046929787,167.384046929787,0.541695944756593,0.390105417442758,0.300064394374823,0.240445833030839,0.201461577727283,5.92663635575486,4.69857372813691,4.35217133788534,3.78498793604794,3.97755070994618
3304,0.00184691947719107,0.00158635012820011,0.00168456226440818,2.837750022668e-06,30,20.1810666692317,16.6280238185003,14.6739341168622,20.1810666692317,20.1810666692317,0.672702222307724,0.554267460616675,0.48913113722874,0.450294893265485,0.425347219540884,6.97714600464191,5.9527324890579,5.4353515523134,4.86474258771944,4.80329379306089
3307,0.00251527833148079,0.00151975683890578,0.00312325007675505,9.75469104195042e-06,47,25.494786690301,18.732247486682,15.5384876568186,25.494786690301,25.494786690301,0.542442270006403,0.398558457163447,0.330606120357842,0.295562245539123,0.274759385399483,6.03034539679473,5.07601552618784,4.20657486032232,4.15573210329343,3.79855333557635
3308,0.00288630614818168,0.00139041948904084,0.00485300300443594,2.35516381610643e-05,41,19.7320333742864,10.909722922054,7.88294266422393,19.7320333742864,19.7320333742864,0.481269106689911,0.266090802976926,0.192266894249364,0.16255991469873,0.14747625692946,6.44931614596469,4.90579980501792,4.24352514722597,4.04446962183699,3.75081325613711
3316,0.00343315767030767,0.001118924741489,0.00408759740623194,1.6708452555434e-05,15,8.30767091209986,6.45695014130514,5.70641981437348,8.30767091209986,8.30767091209986,0.553844727473324,0.430463342753676,0.380427987624898,0.35546469658228,0.340760292152183,6.04313023505345,4.89876178260807,4.21271831159701,3.94538873257458,3.70545890432109
3319,0.00274389757631165,0.00162107396149949,0.00367217662312322,1.34848811514126e-05,39,19.4048923864044,14.2069247043113,11.7369409243883,19.4048923864044,19.4048923864044,0.497561343241138,0.364280120623366,0.300947203189445,0.268116199543136,0.249009044736669,5.64798092452769,4.52274383991611,4.00438068332009,3.66927145844306,3.57125109074967
3320,0.00298917341222638,0.00139311043566363,0.00341455603166139,1.16591928933552e-05,16,8.85331269520617,7.19646805571697,6.43120016734461,8.85331269520617,8.85331269520617,0.553332043450386,0.44977925348231,0.401950010459038,0.373406803263274,0.353654862361751,5.8648826236581,4.83757110210159,4.55795557022022,4.06077081508423,4.08025112734463
3321,0.00220674138707836,0.00139372822299652,0.00314810814533561,9.91058489472842e-06,19,9.24404640429097,6.48898957236235,5.15987339646818,9.24404640429097,9.24404640429097,0.486528758120578,0.34152576696644,0.271572284024641,0.23721022142364,0.218426974207914,5.39170142264026,4.75978140446364,3.95143572718189,3.87095325416991,3.84383652950246
3553,0.00316951160939138,0.0018677307513453,0.00352087895127629,1.23965885895404e-05,857,497.96903052904,383.863108008784,324.835725989888,497.96903052904,497.96903052904,0.581060712402614,0.447914945167776,0.379038186685984,0.337657541719187,0.310117890637611,6.17762874769573,5.07884505747772,4.70728419967123,4.28812036248051,4.12377831328492
3554,0.00320557310274882,0.00192015708649069,0.00358464912273399,1.28497093331176e-05,1313,756.743102954595,583.674228597618,496.860784282777,756.743102954595,756.743102954595,0.576346613065191,0.444534827568635,0.37841643890539,0.339193884583874,0.313048809129571,6.22570283992779,4.87826627456942,4.49338764353868,4.36530486639653,3.9473944144603
3583,0.00277022038916394,0.00207021997104818,0.00296059289207746,8.76511027261959e-06,42,24.5196330987246,19.8584346807786,17.7047146344434,24.5196330987246,24.5196330987246,0.583800788064872,0.472819873351872,0.421540824629605,0.393687454520406,0.376599496611254,6.06806820338052,4.88758400824348,4.48625370818273,4.27695013190866,4.05261314803041
3584,0.00230370172444344,0.00108394829912658,0.00299813555465346,8.98881680407719e-06,315,161.842687670729,117.171116975554,94.578401135911,161.842687670729,161.842687670729,0.513786310065807,0.371971799922393,0.300248892494956,0.255509787532012,0.224279623887982,5.74450924799502,4.61629339593504,3.94539440823158,3.82760929736564,3.65937617686591
3652,0.00290292537440422,0.00185073088999205,0.0032803465849782,1.07606737175781e-05,72,41.3828280568368,31.8697351271069,26.9091076143511,41.3828280568368,41.3828280568368,0.574761500789401,0.442635210098708,0.373737605754876,0.33565956726374,0.312327569837156,6.09189256309944,4.93454373869007,4.55942804266839,4.22794049179601,4.08465253463529
3654,0.0022992152368626,0.001592126212187,0.00187808348634765,3.52719758169173e-06,19,13.0352385259987,11.6414057070251,10.9555151851651,13.0352385259987,13.0352385259987,0.68606518557888,0.612705563527637,0.576606062377109,0.556393149513233,0.543569396724286,6.90653029225731,6.26073826441415,5.80666360758968,5.67776871220739,5.77465741369818
3866,0.0026415213019928,0.00131903924271488,0.00356536266677578,1.27118109456385e-05,288,140.378810700056,102.292052134393,84.0734764192261,140.378810700056,140.378810700056,0.487426426041861,0.355180736577753,0.291921793122313,0.255692627260375,0.231581254574002,5.41109400065997,4.38753905374417,4.08066508755477,3.69505014072882,3.66046623548176
4007,0.00392827127631107,0.00205826371745089,0.00461821812730269,2.13279386713472e-05,18,9.15896314157522,7.80797204225166,7.12888878911648,9.15896314157522,9.15896314157522,0.508831285643068,0.433776224569537,0.396049377173138,0.372257799280862,0.355522933723844,5.2657921369368,4.54563681946734,4.2209195234511,4.12356676306789,4.01577270412036
4210,0.00182706452094212,0.000663633649902155,0.00250858116574564,6.29297946513378e-06,21,9.88885890286917,7.51236363421671,6.550570637145,9.88885890286917,9.88885890286917,0.47089804299377,0.357731601629367,0.311931935102143,0.288478931023101,0.273785246629773,5.36949644614654,4.05399599724738,3.73115418508065,3.56758491388063,3.41911015196865
4215,0.00185323600349396,0.000919469442623385,0.00229967206270211,5.28849159597256e-06,151,80.9654914267882,59.6926671535455,48.7555726127051,80.9654914267882,80.9654914267882,0.536195307462174,0.395315676513547,0.322884586839107,0.27868882253568,0.249133335682738,5.79116316700627,4.64303511815741,4.45926641412301,4.03670217840234,4.01708068753889
4224,0.00305815492510228,0.000573412366056504,0.00441736544120899,1.95131174411875e-05,32,13.5304223259557,10.5916527246454,9.1271684473221,13.5304223259557,13.5304223259557,0.422825697686115,0.330989147645169,0.285224013978815,0.256746655301649,0.237719729404621,4.75045885825935,3.69756595706304,3.50274849044652,3.31063042564434,3.2870764546696
4227,0.00231994813818076,0.00128039748186337,0.00388446464895473,1.5089065608979e-05,10,4.68865504230424,2.83834457734999,2.30271404130255,4.68865504230424,4.68865504230424,0.468865504230424,0.283834457734999,0.230271404130255,0.210597929900952,0.201071793487598,5.93023524135218,5.00862015677335,4.78403834599598,4.02592632746385,3.88038767633023
4351,0.00572504397893228,0.00335667002676587,0.00586249506559895,3.4368848394172e-05,13,8.20812501722093,6.60591652909196,5.75503447173177,8.20812501722093,8.20812501722093,0.631394232093918,0.508147425314767,0.442694959363982,0.401876340402483,0.374777924924538,6.51140638530505,5.46215017801636,5.00659502685178,4.55100694001703,4.58384318014388
4558,0.00253543479365606,0.00117089785062477,0.00358553448299949,1.28560575287784e-05,249,118.981438614688,83.2262737242961,66.3653630182957,118.981438614688,118.981438614688,0.477837102870234,0.334242063149784,0.266527562322473,0.228697562614839,0.20484992578273,5.49648651129537,4.55674546240245,3.71116255147203,3.59774336802508,3.46455572563675
4559,0.00106512194041706,0.00034906914893617,0.00142010267498757,2.01669160750686e-06,10,4.24590105980271,3.84635355353934,3.63654752066842,4.24590105980271,4.24590105980271,0.424590105980271,0.384635355353934,0.363654752066842,0.351565678624131,0.343840842340918,4.38403917044572,4.23774395734712,3.94058055112935,3.69951018422413,3.55878269007794
4563,0.00275393227541559,0.00134528173017375,0.00352239988270634,1.24073009336896e-05,380,192.385834838488,144.39622246933,120.925951207924,192.385834838488,192.385834838488,0.506278512732862,0.379990059129815,0.318226187389273,0.281851397812873,0.257839928316626,5.53572085168335,4.24668216134543,4.09163869972855,3.69644316944066,3.52328253741435
4567,0.00290134253637972,0.00196358135732737,0.00364847017215593,1.33113345971115e-05,50,26.3861509713089,19.6100944374892,16.4539588718641,26.3861509713089,26.3861509713089,0.527723019426179,0.392201888749784,0.329079177437283,0.297531059112062,0.279596876985163,5.57585636582153,5.00556972567672,4.23439041015974,3.77798471215502,3.75857046566955
4576,0.00304579000117768,0.00174035417998912,0.00356851034723504,1.27342660983235e-05,1433,801.570707991419,604.198540706093,496.914137522313,801.570707991419,801.570707991419,0.559365462659748,0.42163191954368,0.346764924998125,0.297876261211069,0.262182202911202,6.1084797139611,4.96422081590235,4.39952754886783,4.10489761477989,3.89865352663994
4582,0.00554272910178869,0.00395136778115501,0.005355561499502,2.86820389749481e-05,21,13.8964233505204,11.1161298955266,9.59829684500196,13.8964233505204,13.8964233505204,0.661734445262877,0.529339518834601,0.457061754523903,0.410350249199861,0.378599248619239,6.73076490506259,5.75418466090204,5.16891122975424,4.83047569271963,4.68488844689387
4583,0.00361114719598292,0.00205024033299421,0.00420490260203315,1.76812058925851e-05,1113,626.432555097488,472.679197506691,375.669783199481,626.432555097488,626.432555097488,0.56283248436432,0.42468930593593,0.337529005570063,0.2733302937201,0.227593338946032,5.92818161367363,5.14733677748412,4.66989458340113,4.23419654854461,4.02143143048095
4697,0.00229242965037953,0.00182370820668693,0.00201276597104256,4.05122685418688e-06,17,11.0230634866041,9.85194802136109,9.1458262034228,11.0230634866041,11.0230634866041,0.648415499212008,0.579526354197711,0.53798977667193,0.511392775998416,0.493244153900456,6.61734743239136,6.0873272462646,5.35156985438834,5.29006994197589,4.9575589466794
4698,0.00255667704942522,0.00159427105677096,0.00310787200708776,9.6588684124397e-06,85,46.350830739791,34.5489732462922,28.3281200606665,46.350830739791,46.350830739791,0.545303891056365,0.406458508779908,0.333272000713723,0.291572936077159,0.265540124366379,5.88366769544796,4.89829993381061,4.17435409463279,4.11371990357257,3.83604446894693
4905,0.00284083721925097,0.00106575275353444,0.0036463578026317,1.32959252248131e-05,40,20.1491259985394,15.3473441482257,12.8647318859747,20.1491259985394,20.1491259985394,0.503728149963485,0.383683603705644,0.321618297149368,0.2833294644075,0.258051961222622,5.48871429625005,4.39675782224282,4.03979973996572,3.84140029080484,3.77943207780297
4914,0.00212170949619494,0.00123932551744102,0.00244247630687717,5.96569050965632e-06,12,7.05122856178979,5.41812699760731,4.56851924592394,7.05122856178979,7.05122856178979,0.587602380149149,0.451510583133943,0.380709937160328,0.341579417257231,0.318214868110171,6.13636760136634,5.0806458202245,4.72580334081058,4.43995856330702,4.16667139369703
4918,0.00337087405676239,0.00188195045677476,0.00389149185795677,1.51437088805438e-05,1179,657.025134450973,505.658091554409,427.758038996642,657.025134450973,657.025134450973,0.557273226845609,0.428887270190338,0.3628142824399,0.32208921375231,0.293797677757791,6.11078716101693,5.085287248337,4.30560708496275,4.184872479019,3.90057017912903
4919,0.00336167556804638,0.00177218770070675,0.00400708298401202,1.60567140407587e-05,262,144.269661496976,108.469899948594,90.1501251654353,144.269661496976,144.269661496976,0.550647562965557,0.41400725171219,0.344084447196318,0.302635050013918,0.275516214693213,5.72403511556593,4.86957108649475,4.27569200263366,3.93985919767972,3.7493377629659
4921,0.0017760128382878,0.000700116481797911,0.00339708498225154,1.15401863766389e-05,21,7.63043500853626,4.6828729318001,3.6975276795849,7.63043500853626,7.63043500853626,0.363354048025536,0.222993949133338,0.1760727466469,0.156378789771134,0.146123142819924,4.8656406215785,3.91599943120665,3.39931008141068,3.14675252581315,3.16936186816131
4923,0.0022752381689519,0.0012022307908502,0.0027756025918868,7.7039697480887e-06,36,18.5570705630993,14.7127364243176,12.8434816021633,18.5570705630993,18.5570705630993,0.515474182308313,0.408687122897712,0.35676337783787,0.326605487527734,0.306772087387992,5.48504152451729,4.63085341841838,4.02279914770404,3.87598973055215,3.71456793059899
5026,0.000689906047621151,0.000222634809375464,0.00114377506859058,1.30822140752938e-06,10,3.66719767313947,2.87878976610228,2.49612161398366,3.66719767313947,3.66719767313947,0.366719767313947,0.287878976610228,0.249612161398366,0.230433072035364,0.219760545826978,3.8646117185771,3.48275212717151,3.20917002302975,3.0828553323553,2.91364722252443
5039,0.00221789534913158,0.00162359059759417,0.00246454979369114,6.07400568558302e-06,15,9.09291877726392,6.96873616775794,5.87214077876557,9.09291877726392,9.09291877726392,0.606194585150928,0.464582411183863,0.391476051917705,0.351744784878424,0.328075564661721,6.45159259542169,5.57118300499875,4.94711024814955,4.52055387158329,4.41321932763213
5040,0.00302327119218991,0.00243161094224924,0.00293126586609342,8.59231957772443e-06,12,7.23155993624412,6.44564226621465,6.0783083477627,7.23155993624412,7.23155993624412,0.60262999468701,0.537136855517887,0.506525695646892,0.486688233279844,0.471825815913824,6.1115656750431,5.34603025750558,5.08726758095022,5.01000981865494,5.0348939702162
5045,0.00279860451968569,0.00155968795188294,0.00280117664075209,7.84659057269514e-06,47,30.0995571990003,23.7311021711138,20.3437096903427,30.0995571990003,30.0995571990003,0.640416110617028,0.504917067470505,0.432844887028568,0.38909204881957,0.359058328426943,6.67798880189696,5.35567518408971,4.98414525091768,4.67565710718314,4.64015678266121
